defined_class	defined_class_label	disease	disease_label	disease_match_property
http://purl.obolibrary.org/obo/MONDO_0000308	primary systemic mycosis	http://purl.obolibrary.org/obo/MONDO_0000256	systemic mycosis	http://www.w3.org/2000/01/rdf-schema#label
