defined_class	defined_class_label	location	location_label	location_match_property
http://purl.obolibrary.org/obo/MONDO_0002434	oculomotor nerve cancer	http://purl.obolibrary.org/obo/UBERON_0001643	oculomotor nerve	http://www.w3.org/2000/01/rdf-schema#label
http://purl.obolibrary.org/obo/MONDO_0004690	tonsillar fossa cancer	http://purl.obolibrary.org/obo/UBERON_0035228	tonsillar fossa	http://www.w3.org/2000/01/rdf-schema#label
