defined_class	defined_class_label	location	location_label	location_match_property
http://purl.obolibrary.org/obo/MONDO_0003285	fallopian tube leiomyoma	http://purl.obolibrary.org/obo/UBERON_0003889	fallopian tube	http://www.w3.org/2000/01/rdf-schema#label
http://purl.obolibrary.org/obo/MONDO_0004723	liver leiomyoma	http://purl.obolibrary.org/obo/UBERON_0002107	liver	http://www.w3.org/2000/01/rdf-schema#label
http://purl.obolibrary.org/obo/MONDO_0003293	lung leiomyoma	http://purl.obolibrary.org/obo/UBERON_0002048	lung	http://www.w3.org/2000/01/rdf-schema#label
http://purl.obolibrary.org/obo/MONDO_0003294	pericardium leiomyoma	http://purl.obolibrary.org/obo/UBERON_0002407	pericardium	http://www.w3.org/2000/01/rdf-schema#label
http://purl.obolibrary.org/obo/MONDO_0002092	small intestine leiomyoma	http://purl.obolibrary.org/obo/UBERON_0002108	small intestine	http://www.w3.org/2000/01/rdf-schema#label
http://purl.obolibrary.org/obo/MONDO_0002318	trachea leiomyoma	http://purl.obolibrary.org/obo/UBERON_0003126	trachea	http://www.w3.org/2000/01/rdf-schema#label
http://purl.obolibrary.org/obo/MONDO_0001399	ureter leiomyoma	http://purl.obolibrary.org/obo/UBERON_0000056	ureter	http://www.w3.org/2000/01/rdf-schema#label
http://purl.obolibrary.org/obo/MONDO_0002222	urethra leiomyoma	http://purl.obolibrary.org/obo/UBERON_0000057	urethra	http://www.w3.org/2000/01/rdf-schema#label
