defined_class	defined_class_label	location	location_label	location_match_property
http://purl.obolibrary.org/obo/MONDO_0004034	eye lymphoma	http://purl.obolibrary.org/obo/UBERON_0000970	eye	http://www.w3.org/2000/01/rdf-schema#label
http://purl.obolibrary.org/obo/MONDO_0004349	retina lymphoma	http://purl.obolibrary.org/obo/UBERON_0000966	retina	http://www.w3.org/2000/01/rdf-schema#label
