?c	?n
<http://purl.obolibrary.org/obo/OMIM_617574>	
<http://www.orpha.net/ORDO/Orphanet_30925>	
<http://purl.obolibrary.org/obo/DOID_0050453>	
<http://www.orpha.net/ORDO/Orphanet_457265>	
<http://purl.obolibrary.org/obo/DOID_11034>	
<http://purl.obolibrary.org/obo/NCIT_C116366>	
<http://linkedlifedata.com/resource/umls/id/C0025306>	
<http://identifiers.org/hgnc/3767>	
<http://purl.obolibrary.org/obo/OMIM_277460>	
<http://www.orpha.net/ORDO/Orphanet_96>	
<http://purl.obolibrary.org/obo/SCTID_702442008>	
<http://purl.obolibrary.org/obo/DOID_0090028>	
<http://purl.obolibrary.org/obo/OMIM_112450>	
<http://purl.obolibrary.org/obo/OMIM_616063>	
<http://linkedlifedata.com/resource/umls/id/C4015128>	
<http://purl.obolibrary.org/obo/NCIT_C98992>	
<http://linkedlifedata.com/resource/umls/id/C3280785>	
<http://purl.obolibrary.org/obo/GARD_0010839>	
<http://purl.obolibrary.org/obo/SCTID_415561000>	
<http://purl.obolibrary.org/obo/DOID_0050035>	
<http://linkedlifedata.com/resource/umls/id/C1320317>	
<http://identifiers.org/hgnc/15559>	
<http://purl.obolibrary.org/obo/NCIT_C7641>	
<http://purl.obolibrary.org/obo/DOID_8272>	
<http://linkedlifedata.com/resource/umls/id/C0279930>	
<http://purl.obolibrary.org/obo/NCIT_C84740>	
<http://purl.obolibrary.org/obo/OMIM_207740>	
<http://www.orpha.net/ORDO/Orphanet_2926>	
<http://linkedlifedata.com/resource/umls/id/C2930955>	
<http://www.ebi.ac.uk/efo/EFO_1000566>	
<http://purl.obolibrary.org/obo/ICD9_237.70>	
<http://purl.obolibrary.org/obo/OMIM_247450>	
<http://identifiers.org/hgnc/9476>	
<http://purl.obolibrary.org/obo/OMIM_609041>	
<http://purl.obolibrary.org/obo/SCTID_4854004>	
<http://purl.obolibrary.org/obo/NCIT_C130994>	
<http://purl.obolibrary.org/obo/GARD_0012267>	
<http://purl.obolibrary.org/obo/OMIMPS_256520>	
<http://www.orpha.net/ORDO/Orphanet_352675>	
<http://purl.obolibrary.org/obo/ICD9_373.2>	
<http://linkedlifedata.com/resource/umls/id/C3714976>	
<http://purl.obolibrary.org/obo/SCTID_724063005>	
<http://purl.obolibrary.org/obo/SCTID_66351003>	
<http://www.orpha.net/ORDO/Orphanet_1913>	
<http://linkedlifedata.com/resource/umls/id/C0265373>	
<http://purl.obolibrary.org/obo/MESH_C564291>	
<http://purl.obolibrary.org/obo/DOID_0050969>	
<http://linkedlifedata.com/resource/umls/id/C1696109>	
<http://purl.obolibrary.org/obo/NCIT_C100093>	
<http://purl.obolibrary.org/obo/SCTID_277617004>	
<http://purl.obolibrary.org/obo/NCIT_C138211>	
<http://linkedlifedata.com/resource/umls/id/C0456863>	
<http://identifiers.org/hgnc/2509>	
<http://www.orpha.net/ORDO/Orphanet_168448>	
<http://purl.obolibrary.org/obo/ICD10_N32.0>	
<http://linkedlifedata.com/resource/umls/id/C3279843>	
<http://linkedlifedata.com/resource/umls/id/CN227238>	
<http://purl.obolibrary.org/obo/NCIT_C5426>	
<http://linkedlifedata.com/resource/umls/id/C1333072>	
<http://purl.obolibrary.org/obo/DOID_6313>	
<http://linkedlifedata.com/resource/umls/id/CN204693>	
<http://purl.obolibrary.org/obo/DOID_0090071>	
<http://linkedlifedata.com/resource/umls/id/C3553844>	
<http://purl.obolibrary.org/obo/OMIM_614840>	
<http://linkedlifedata.com/resource/umls/id/C0162626>	
<http://purl.obolibrary.org/obo/UBERON_0009853>	
<http://purl.obolibrary.org/obo/DOID_2616>	
<http://purl.obolibrary.org/obo/CL_0000622>	
<http://linkedlifedata.com/resource/umls/id/CN200504>	
<http://identifiers.org/hgnc/8910>	
<http://identifiers.org/hgnc/11947>	
<http://purl.obolibrary.org/obo/NCBITaxon_967>	
<http://purl.obolibrary.org/obo/SCTID_719379001>	
<http://purl.obolibrary.org/obo/OMIM_601355>	
<http://www.orpha.net/ORDO/Orphanet_2516>	
<http://www.orpha.net/ORDO/Orphanet_139414>	
<http://purl.obolibrary.org/obo/SCTID_48982009>	
<http://www.ebi.ac.uk/efo/EFO_0008510>	
<http://purl.obolibrary.org/obo/DOID_11729>	
<http://purl.obolibrary.org/obo/NCIT_C45161>	
<http://www.orpha.net/ORDO/Orphanet_91546>	
<http://linkedlifedata.com/resource/umls/id/C0024198>	
<http://purl.obolibrary.org/obo/MESH_C566337>	
<http://www.orpha.net/ORDO/Orphanet_228224>	
<http://www.orpha.net/ORDO/Orphanet_98892>	
<http://purl.obolibrary.org/obo/DOID_4044>	
<http://purl.obolibrary.org/obo/DOID_10882>	
<http://linkedlifedata.com/resource/umls/id/C0014342>	
<http://www.orpha.net/ORDO/Orphanet_309015>	
<http://purl.obolibrary.org/obo/DOID_0040089>	
<http://purl.obolibrary.org/obo/OMIM_174800>	
<http://purl.obolibrary.org/obo/UBERON_0001016>	
