defined_class	defined_class_label	location	location_label
http://purl.obolibrary.org/obo/MONDO_0037739	benign neoplasm of cauda equina	http://purl.obolibrary.org/obo/UBERON_0012337	cauda equina
http://purl.obolibrary.org/obo/MONDO_0021464	benign neoplasm of cecum	http://purl.obolibrary.org/obo/UBERON_0001153	caecum
http://purl.obolibrary.org/obo/MONDO_0021499	benign neoplasm of cerebellum	http://purl.obolibrary.org/obo/UBERON_0002037	cerebellum
http://purl.obolibrary.org/obo/MONDO_0021497	benign neoplasm of cerebrum	http://purl.obolibrary.org/obo/UBERON_0001893	telencephalon
http://purl.obolibrary.org/obo/MONDO_0021529	benign neoplasm of chest wall	http://purl.obolibrary.org/obo/UBERON_0016435	chest wall
http://purl.obolibrary.org/obo/MONDO_0021487	benign neoplasm of choroid	http://purl.obolibrary.org/obo/UBERON_0001776	optic choroid
http://purl.obolibrary.org/obo/MONDO_0021486	benign neoplasm of ciliary body	http://purl.obolibrary.org/obo/UBERON_0001775	ciliary body
http://purl.obolibrary.org/obo/MONDO_0021452	benign neoplasm of cornea	http://purl.obolibrary.org/obo/UBERON_0000964	cornea
http://purl.obolibrary.org/obo/MONDO_0021525	benign neoplasm of corpus uteri	http://purl.obolibrary.org/obo/UBERON_0009853	body of uterus
http://purl.obolibrary.org/obo/MONDO_0021474	benign neoplasm of ear	http://purl.obolibrary.org/obo/UBERON_0001690	ear
http://purl.obolibrary.org/obo/MONDO_0021505	benign neoplasm of endocardium	http://purl.obolibrary.org/obo/UBERON_0002165	endocardium
http://purl.obolibrary.org/obo/MONDO_0021471	benign neoplasm of endometrium	http://purl.obolibrary.org/obo/UBERON_0001295	endometrium
http://purl.obolibrary.org/obo/MONDO_0021508	benign neoplasm of epicardium	http://purl.obolibrary.org/obo/UBERON_0002348	epicardium
http://purl.obolibrary.org/obo/MONDO_0021473	benign neoplasm of epididymis	http://purl.obolibrary.org/obo/UBERON_0001301	epididymis
http://purl.obolibrary.org/obo/MONDO_0021446	benign neoplasm of epiglottis	http://purl.obolibrary.org/obo/UBERON_0000388	epiglottis
http://purl.obolibrary.org/obo/MONDO_0021459	benign neoplasm of esophagus	http://purl.obolibrary.org/obo/UBERON_0001043	esophagus
http://purl.obolibrary.org/obo/MONDO_0021515	benign neoplasm of ethmoidal sinus	http://purl.obolibrary.org/obo/UBERON_0002453	ethmoid sinus
http://purl.obolibrary.org/obo/MONDO_0021441	benign neoplasm of exocrine pancreas	http://purl.obolibrary.org/obo/UBERON_0000017	exocrine pancreas
http://purl.obolibrary.org/obo/MONDO_0021454	benign neoplasm of eye	http://purl.obolibrary.org/obo/UBERON_0010230	eyeball of camera-type eye
http://purl.obolibrary.org/obo/MONDO_0021520	benign neoplasm of floor of mouth	http://purl.obolibrary.org/obo/UBERON_0003679	mouth floor
http://purl.obolibrary.org/obo/MONDO_0021483	benign neoplasm of frontal sinus	http://purl.obolibrary.org/obo/UBERON_0001760	frontal sinus
http://purl.obolibrary.org/obo/MONDO_0021503	benign neoplasm of gallbladder	http://purl.obolibrary.org/obo/UBERON_0002110	gall bladder
http://purl.obolibrary.org/obo/MONDO_0021516	benign neoplasm of glottis	http://purl.obolibrary.org/obo/UBERON_0002486	glottis
http://purl.obolibrary.org/obo/MONDO_0021491	benign neoplasm of gum	http://purl.obolibrary.org/obo/UBERON_0001828	gingiva
http://purl.obolibrary.org/obo/MONDO_0021518	benign neoplasm of hard palate	http://purl.obolibrary.org/obo/UBERON_0003216	hard palate
http://purl.obolibrary.org/obo/MONDO_0021450	benign neoplasm of heart	http://purl.obolibrary.org/obo/UBERON_0000948	heart
http://purl.obolibrary.org/obo/MONDO_0021461	benign neoplasm of hypopharynx	http://purl.obolibrary.org/obo/UBERON_0001051	hypopharynx
http://purl.obolibrary.org/obo/MONDO_0021485	benign neoplasm of iris	http://purl.obolibrary.org/obo/UBERON_0001769	iris
http://purl.obolibrary.org/obo/MONDO_0021488	benign neoplasm of lacrimal gland	http://purl.obolibrary.org/obo/UBERON_0001817	lacrimal gland
http://purl.obolibrary.org/obo/MONDO_0021444	benign neoplasm of large intestine	http://purl.obolibrary.org/obo/UBERON_0000059	large intestine
http://purl.obolibrary.org/obo/MONDO_0021496	benign neoplasm of lip	http://purl.obolibrary.org/obo/UBERON_0001833	lip
http://purl.obolibrary.org/obo/MONDO_0021522	benign neoplasm of lower jaw bone	http://purl.obolibrary.org/obo/UBERON_0004768	bone of lower jaw
http://purl.obolibrary.org/obo/MONDO_0021443	benign neoplasm of lymph node	http://purl.obolibrary.org/obo/UBERON_0000029	lymph node
http://purl.obolibrary.org/obo/MONDO_0021492	benign neoplasm of major salivary gland	http://purl.obolibrary.org/obo/UBERON_0001829	major salivary gland
http://purl.obolibrary.org/obo/MONDO_0021528	benign neoplasm of male breast	http://purl.obolibrary.org/obo/UBERON_0016410	male breast
http://purl.obolibrary.org/obo/MONDO_0021484	benign neoplasm of maxillary sinus	http://purl.obolibrary.org/obo/UBERON_0001764	maxillary sinus
http://purl.obolibrary.org/obo/MONDO_0021521	benign neoplasm of mediastinum	http://purl.obolibrary.org/obo/UBERON_0003728	mediastinum
http://purl.obolibrary.org/obo/MONDO_0021527	benign neoplasm of meninges	http://purl.obolibrary.org/obo/UBERON_0010743	meningeal cluster
http://purl.obolibrary.org/obo/MONDO_0021482	benign neoplasm of middle ear	http://purl.obolibrary.org/obo/UBERON_0001756	middle ear
http://purl.obolibrary.org/obo/MONDO_0021493	benign neoplasm of minor salivary gland	http://purl.obolibrary.org/obo/UBERON_0001830	minor salivary gland
http://purl.obolibrary.org/obo/MONDO_0021509	benign neoplasm of myocardium	http://purl.obolibrary.org/obo/UBERON_0002349	myocardium
http://purl.obolibrary.org/obo/MONDO_0021475	benign neoplasm of nasal cavity	http://purl.obolibrary.org/obo/UBERON_0001707	nasal cavity
http://purl.obolibrary.org/obo/MONDO_0021478	benign neoplasm of nasopharynx	http://purl.obolibrary.org/obo/UBERON_0001728	nasopharynx
http://purl.obolibrary.org/obo/MONDO_0021455	benign neoplasm of neck	http://purl.obolibrary.org/obo/UBERON_0000974	neck
http://purl.obolibrary.org/obo/MONDO_0021445	benign neoplasm of oral cavity	http://purl.obolibrary.org/obo/UBERON_0000167	oral cavity
http://purl.obolibrary.org/obo/MONDO_0021479	benign neoplasm of oropharynx	http://purl.obolibrary.org/obo/UBERON_0001729	oropharynx
http://purl.obolibrary.org/obo/MONDO_0021470	benign neoplasm of pancreas	http://purl.obolibrary.org/obo/UBERON_0001264	pancreas
http://purl.obolibrary.org/obo/MONDO_0021463	benign neoplasm of parathyroid gland	http://purl.obolibrary.org/obo/UBERON_0001132	parathyroid gland
http://purl.obolibrary.org/obo/MONDO_0021494	benign neoplasm of parotid gland	http://purl.obolibrary.org/obo/UBERON_0001831	parotid gland
http://purl.obolibrary.org/obo/MONDO_0021458	benign neoplasm of penis	http://purl.obolibrary.org/obo/UBERON_0000989	penis
http://purl.obolibrary.org/obo/MONDO_0021514	benign neoplasm of pericardium	http://purl.obolibrary.org/obo/UBERON_0002407	pericardium
http://purl.obolibrary.org/obo/MONDO_0056804	benign neoplasm of peripheral nervous system	http://purl.obolibrary.org/obo/UBERON_0000010	peripheral nervous system
http://purl.obolibrary.org/obo/MONDO_0021523	benign neoplasm of pharynx	http://purl.obolibrary.org/obo/UBERON_0006562	pharynx
http://purl.obolibrary.org/obo/MONDO_0021439	benign neoplasm of pituitary gland	http://purl.obolibrary.org/obo/UBERON_0000007	pituitary gland
http://purl.obolibrary.org/obo/MONDO_0021498	benign neoplasm of placenta	http://purl.obolibrary.org/obo/UBERON_0001987	placenta
http://purl.obolibrary.org/obo/MONDO_0021457	benign neoplasm of pleura	http://purl.obolibrary.org/obo/UBERON_0000977	pleura
http://purl.obolibrary.org/obo/MONDO_0021510	benign neoplasm of prostate	http://purl.obolibrary.org/obo/UBERON_0002367	prostate gland
http://purl.obolibrary.org/obo/MONDO_0021462	benign neoplasm of rectum	http://purl.obolibrary.org/obo/UBERON_0001052	rectum
http://purl.obolibrary.org/obo/MONDO_0021467	benign neoplasm of renal pelvis	http://purl.obolibrary.org/obo/UBERON_0001224	renal pelvis
http://purl.obolibrary.org/obo/MONDO_0021453	benign neoplasm of retina	http://purl.obolibrary.org/obo/UBERON_0000966	retina
http://purl.obolibrary.org/obo/MONDO_0021460	benign neoplasm of salivary gland	http://purl.obolibrary.org/obo/UBERON_0001044	saliva-secreting gland
http://purl.obolibrary.org/obo/MONDO_0021472	benign neoplasm of scrotum	http://purl.obolibrary.org/obo/UBERON_0001300	scrotum
http://purl.obolibrary.org/obo/MONDO_0021490	benign neoplasm of sebaceous gland	http://purl.obolibrary.org/obo/UBERON_0001821	sebaceous gland
http://purl.obolibrary.org/obo/MONDO_0021440	benign neoplasm of skin	http://purl.obolibrary.org/obo/UBERON_0000014	zone of skin
http://purl.obolibrary.org/obo/MONDO_0021501	benign neoplasm of small intestine	http://purl.obolibrary.org/obo/UBERON_0002108	small intestine
http://purl.obolibrary.org/obo/MONDO_0021480	benign neoplasm of soft palate	http://purl.obolibrary.org/obo/UBERON_0001733	soft palate
http://purl.obolibrary.org/obo/MONDO_0021477	benign neoplasm of sphenoidal sinus	http://purl.obolibrary.org/obo/UBERON_0001724	sphenoidal sinus
http://purl.obolibrary.org/obo/MONDO_0021506	benign neoplasm of spinal cord	http://purl.obolibrary.org/obo/UBERON_0002240	spinal cord
http://purl.obolibrary.org/obo/MONDO_0021500	benign neoplasm of spleen	http://purl.obolibrary.org/obo/UBERON_0002106	spleen
http://purl.obolibrary.org/obo/MONDO_0021456	benign neoplasm of sternum	http://purl.obolibrary.org/obo/UBERON_0000975	sternum
http://purl.obolibrary.org/obo/MONDO_0021449	benign neoplasm of stomach	http://purl.obolibrary.org/obo/UBERON_0000945	stomach
http://purl.obolibrary.org/obo/MONDO_0021530	benign neoplasm of subglottis	http://purl.obolibrary.org/obo/UBERON_0036068	subglottis
http://purl.obolibrary.org/obo/MONDO_0021495	benign neoplasm of sublingual gland	http://purl.obolibrary.org/obo/UBERON_0001832	sublingual gland
http://purl.obolibrary.org/obo/MONDO_0021481	benign neoplasm of submandibular gland	http://purl.obolibrary.org/obo/UBERON_0001736	submandibular gland
http://purl.obolibrary.org/obo/MONDO_0021489	benign neoplasm of sweat gland	http://purl.obolibrary.org/obo/UBERON_0001820	sweat gland
http://purl.obolibrary.org/obo/MONDO_0021447	benign neoplasm of testis	http://purl.obolibrary.org/obo/UBERON_0000473	testis
http://purl.obolibrary.org/obo/MONDO_0021512	benign neoplasm of thymus	http://purl.obolibrary.org/obo/UBERON_0002370	thymus
http://purl.obolibrary.org/obo/MONDO_0021476	benign neoplasm of tongue	http://purl.obolibrary.org/obo/UBERON_0001723	tongue
http://purl.obolibrary.org/obo/MONDO_0021513	benign neoplasm of tonsil	http://purl.obolibrary.org/obo/UBERON_0002372	tonsil
http://purl.obolibrary.org/obo/MONDO_0021517	benign neoplasm of trachea	http://purl.obolibrary.org/obo/UBERON_0003126	trachea
http://purl.obolibrary.org/obo/MONDO_0000383	benign reproductive system neoplasm	http://purl.obolibrary.org/obo/UBERON_0000990	reproductive system
http://purl.obolibrary.org/obo/MONDO_0006106	benign smooth muscle neoplasm	http://purl.obolibrary.org/obo/UBERON_0001135	smooth muscle tissue
http://purl.obolibrary.org/obo/MONDO_0006107	benign thyroid gland neoplasm	http://purl.obolibrary.org/obo/UBERON_0002046	thyroid gland
http://purl.obolibrary.org/obo/MONDO_0020173	benign tumor of palpebral epidermis	http://purl.obolibrary.org/obo/UBERON_0001457	skin of eyelid
http://purl.obolibrary.org/obo/MONDO_0004177	benign urethral neoplasm	http://purl.obolibrary.org/obo/UBERON_0000057	urethra
http://purl.obolibrary.org/obo/MONDO_0004180	benign urinary system neoplasm	http://purl.obolibrary.org/obo/UBERON_0001008	renal system
http://purl.obolibrary.org/obo/MONDO_0020582	benign uterine ligament neoplasm	http://purl.obolibrary.org/obo/UBERON_0036262	uterine ligament
http://purl.obolibrary.org/obo/MONDO_0000647	benign vaginal neoplasm	http://purl.obolibrary.org/obo/UBERON_0000996	vagina
http://purl.obolibrary.org/obo/MONDO_0000384	bladder benign neoplasm	http://purl.obolibrary.org/obo/UBERON_0001255	urinary bladder
http://purl.obolibrary.org/obo/MONDO_0000631	bone benign neoplasm	http://purl.obolibrary.org/obo/UBERON_0002481	bone tissue
http://purl.obolibrary.org/obo/MONDO_0000620	breast benign neoplasm	http://purl.obolibrary.org/obo/UBERON_0000310	breast
http://purl.obolibrary.org/obo/MONDO_0000629	cardiovascular organ benign neoplasm	http://purl.obolibrary.org/obo/UBERON_0004535	cardiovascular system
http://purl.obolibrary.org/obo/MONDO_0000628	central nervous system organ benign neoplasm	http://purl.obolibrary.org/obo/UBERON_0001017	central nervous system
http://purl.obolibrary.org/obo/MONDO_0000644	cervical benign neoplasm	http://purl.obolibrary.org/obo/UBERON_0000002	uterine cervix
http://purl.obolibrary.org/obo/MONDO_0000645	fallopian tube benign neoplasm	http://purl.obolibrary.org/obo/UBERON_0003889	fallopian tube
http://purl.obolibrary.org/obo/MONDO_0000630	immune system organ benign neoplasm	http://purl.obolibrary.org/obo/UBERON_0005057	immune organ
http://purl.obolibrary.org/obo/MONDO_0000652	integumentary system benign neoplasm	http://purl.obolibrary.org/obo/UBERON_0002416	integumental system
http://purl.obolibrary.org/obo/MONDO_0003062	intestinal benign neoplasm	http://purl.obolibrary.org/obo/UBERON_0000160	intestine
http://purl.obolibrary.org/obo/MONDO_0002513	kidney benign neoplasm	http://purl.obolibrary.org/obo/UBERON_0002113	kidney
http://purl.obolibrary.org/obo/MONDO_0002732	lung benign neoplasm	http://purl.obolibrary.org/obo/UBERON_0002048	lung
http://purl.obolibrary.org/obo/MONDO_0000636	musculoskeletal system benign neoplasm	http://purl.obolibrary.org/obo/UBERON_0002204	musculoskeletal system
http://purl.obolibrary.org/obo/MONDO_0000648	nervous system benign neoplasm	http://purl.obolibrary.org/obo/UBERON_0001016	nervous system
http://purl.obolibrary.org/obo/MONDO_0000646	ovarian benign neoplasm	http://purl.obolibrary.org/obo/UBERON_0000992	ovary
http://purl.obolibrary.org/obo/MONDO_0000650	peritoneal benign neoplasm	http://purl.obolibrary.org/obo/UBERON_0002358	peritoneum
http://purl.obolibrary.org/obo/MONDO_0000382	respiratory system benign neoplasm	http://purl.obolibrary.org/obo/UBERON_0001004	respiratory system
http://purl.obolibrary.org/obo/MONDO_0000633	sensory organ benign neoplasm	http://purl.obolibrary.org/obo/UBERON_0000020	sense organ
http://purl.obolibrary.org/obo/MONDO_0024988	sex cord-stromal benign neoplasm	http://purl.obolibrary.org/obo/UBERON_0005295	sex cord
http://purl.obolibrary.org/obo/MONDO_0000634	thoracic benign neoplasm	http://purl.obolibrary.org/obo/UBERON_0000915	thoracic segment of trunk
http://purl.obolibrary.org/obo/MONDO_0001398	ureter benign neoplasm	http://purl.obolibrary.org/obo/UBERON_0000056	ureter
http://purl.obolibrary.org/obo/MONDO_0000632	uterine benign neoplasm	http://purl.obolibrary.org/obo/UBERON_0000995	uterus
http://purl.obolibrary.org/obo/MONDO_0000626	vestibular gland benign neoplasm	http://purl.obolibrary.org/obo/UBERON_0011826	vestibular gland
http://purl.obolibrary.org/obo/MONDO_0000643	vulvar benign neoplasm	http://purl.obolibrary.org/obo/UBERON_0000997	mammalian vulva
