#curie_map:
#  MESH: http://identifiers.org/mesh/
#  Orphanet: http://www.orpha.net/ORDO/Orphanet_
#  oboInOwl: http://www.geneontology.org/formats/oboInOwl#
#license: https://creativecommons.org/publicdomain/zero/1.0/
#mapping_date: '2021-04-20'
#subject_source: http://purl.obolibrary.org/obo/mondo.owl
subject_id	predicate_id	object_id	match_type
Orphanet:94068	oboInOwl:hasDbXref	MESH:C535788	HumanCurated
Orphanet:41	oboInOwl:hasDbXref	MESH:C535729	HumanCurated
Orphanet:48	oboInOwl:hasDbXref	MESH:C535984	HumanCurated
Orphanet:49	oboInOwl:hasDbXref	MESH:C536649	HumanCurated
Orphanet:46	oboInOwl:hasDbXref	MESH:C538235	HumanCurated
Orphanet:47	oboInOwl:hasDbXref	MESH:C537409	HumanCurated
Orphanet:44	oboInOwl:hasDbXref	MESH:D018901	HumanCurated
Orphanet:140969	oboInOwl:hasDbXref	MESH:C535463	HumanCurated
Orphanet:45	oboInOwl:hasDbXref	MESH:C538234	HumanCurated
Orphanet:94058	oboInOwl:hasDbXref	MESH:D015355	HumanCurated
Orphanet:101330	oboInOwl:hasDbXref	MESH:D017119	HumanCurated
Orphanet:100006	oboInOwl:hasDbXref	MESH:D028243	HumanCurated
Orphanet:100006	oboInOwl:hasDbXref	MESH:C537944	HumanCurated
Orphanet:94089	oboInOwl:hasDbXref	MESH:C548075	HumanCurated
Orphanet:94086	oboInOwl:hasDbXref	MESH:C536239	HumanCurated
Orphanet:94090	oboInOwl:hasDbXref	MESH:C548077	HumanCurated
Orphanet:94093	oboInOwl:hasDbXref	MESH:D009459	HumanCurated
Orphanet:100033	oboInOwl:hasDbXref	MESH:C536606	HumanCurated
Orphanet:46059	oboInOwl:hasDbXref	MESH:C537880	HumanCurated
Orphanet:58040	oboInOwl:hasDbXref	MESH:D018215	HumanCurated
Orphanet:58017	oboInOwl:hasDbXref	MESH:D007943	HumanCurated
Orphanet:48686	oboInOwl:hasDbXref	MESH:D054685	HumanCurated
Orphanet:59305	oboInOwl:hasDbXref	MESH:D031901	HumanCurated
Orphanet:95430	oboInOwl:hasDbXref	MESH:C557675	HumanCurated
Orphanet:95432	oboInOwl:hasDbXref	MESH:D018888	HumanCurated
Orphanet:50945	oboInOwl:hasDbXref	MESH:C537914	HumanCurated
Orphanet:50943	oboInOwl:hasDbXref	MESH:C536155	HumanCurated
Orphanet:83451	oboInOwl:hasDbXref	MESH:C537063	HumanCurated
Orphanet:83452	oboInOwl:hasDbXref	MESH:D020918	HumanCurated
Orphanet:83454	oboInOwl:hasDbXref	MESH:C536827	HumanCurated
Orphanet:83461	oboInOwl:hasDbXref	MESH:C537786	HumanCurated
Orphanet:83463	oboInOwl:hasDbXref	MESH:C537772	HumanCurated
Orphanet:83469	oboInOwl:hasDbXref	MESH:D058405	HumanCurated
Orphanet:83484	oboInOwl:hasDbXref	MESH:D004674	HumanCurated
Orphanet:83483	oboInOwl:hasDbXref	MESH:D004670	HumanCurated
Orphanet:95455	oboInOwl:hasDbXref	MESH:D004816	HumanCurated
Orphanet:137678	oboInOwl:hasDbXref	MESH:C535766	HumanCurated
Orphanet:137675	oboInOwl:hasDbXref	MESH:C535584	HumanCurated
Orphanet:98	oboInOwl:hasDbXref	MESH:C536787	HumanCurated
Orphanet:95	oboInOwl:hasDbXref	MESH:D005621	HumanCurated
Orphanet:96	oboInOwl:hasDbXref	MESH:C535393	HumanCurated
Orphanet:93	oboInOwl:hasDbXref	MESH:C538402	HumanCurated
Orphanet:93	oboInOwl:hasDbXref	MESH:D054880	HumanCurated
Orphanet:94	oboInOwl:hasDbXref	MESH:D001254	HumanCurated
Orphanet:91	oboInOwl:hasDbXref	MESH:C537436	HumanCurated
Orphanet:92	oboInOwl:hasDbXref	MESH:D001171	HumanCurated
Orphanet:90	oboInOwl:hasDbXref	MESH:D020162	HumanCurated
Orphanet:54	oboInOwl:hasDbXref	MESH:C537863	HumanCurated
Orphanet:51	oboInOwl:hasDbXref	MESH:C535607	HumanCurated
Orphanet:52	oboInOwl:hasDbXref	MESH:D016738	HumanCurated
Orphanet:50	oboInOwl:hasDbXref	MESH:D058540	HumanCurated
Orphanet:59	oboInOwl:hasDbXref	MESH:C537047	HumanCurated
Orphanet:58	oboInOwl:hasDbXref	MESH:D038261	HumanCurated
Orphanet:55	oboInOwl:hasDbXref	MESH:D016115	HumanCurated
Orphanet:56	oboInOwl:hasDbXref	MESH:C537862	HumanCurated
Orphanet:56	oboInOwl:hasDbXref	MESH:D000474	HumanCurated
Orphanet:64	oboInOwl:hasDbXref	MESH:D056769	HumanCurated
Orphanet:65	oboInOwl:hasDbXref	MESH:D057130	HumanCurated
Orphanet:63	oboInOwl:hasDbXref	MESH:D009394	HumanCurated
Orphanet:60	oboInOwl:hasDbXref	MESH:D019896	HumanCurated
Orphanet:60	oboInOwl:hasDbXref	MESH:C531610	HumanCurated
Orphanet:61	oboInOwl:hasDbXref	MESH:D008363	HumanCurated
Orphanet:69	oboInOwl:hasDbXref	MESH:D000686	HumanCurated
Orphanet:67	oboInOwl:hasDbXref	MESH:C531613	HumanCurated
Orphanet:76	oboInOwl:hasDbXref	MESH:D013322	HumanCurated
Orphanet:74	oboInOwl:hasDbXref	MESH:C536369	HumanCurated
Orphanet:71	oboInOwl:hasDbXref	MESH:C535460	HumanCurated
Orphanet:72	oboInOwl:hasDbXref	MESH:D017204	HumanCurated
Orphanet:78	oboInOwl:hasDbXref	MESH:D000724	HumanCurated
Orphanet:78	oboInOwl:hasDbXref	MESH:D006725	HumanCurated
Orphanet:87	oboInOwl:hasDbXref	MESH:D000168	HumanCurated
Orphanet:84	oboInOwl:hasDbXref	MESH:D005199	HumanCurated
Orphanet:85	oboInOwl:hasDbXref	MESH:D000742	HumanCurated
Orphanet:83	oboInOwl:hasDbXref	MESH:C537780	HumanCurated
Orphanet:81	oboInOwl:hasDbXref	MESH:C537778	HumanCurated
Orphanet:88	oboInOwl:hasDbXref	MESH:C538494	HumanCurated
Orphanet:50839	oboInOwl:hasDbXref	MESH:D002372	HumanCurated
Orphanet:83595	oboInOwl:hasDbXref	MESH:D003121	HumanCurated
Orphanet:49827	oboInOwl:hasDbXref	MESH:C536510	HumanCurated
Orphanet:163892	oboInOwl:hasDbXref	MESH:D020363	HumanCurated
Orphanet:137605	oboInOwl:hasDbXref	MESH:C548032	HumanCurated
Orphanet:48471	oboInOwl:hasDbXref	MESH:D054082	HumanCurated
Orphanet:35125	oboInOwl:hasDbXref	MESH:C536114	HumanCurated
Orphanet:35125	oboInOwl:hasDbXref	MESH:D054000	HumanCurated
Orphanet:95613	oboInOwl:hasDbXref	MESH:D010899	HumanCurated
Orphanet:35122	oboInOwl:hasDbXref	MESH:C538139	HumanCurated
Orphanet:1902	oboInOwl:hasDbXref	MESH:D016873	HumanCurated
Orphanet:1906	oboInOwl:hasDbXref	MESH:C536525	HumanCurated
Orphanet:1928	oboInOwl:hasDbXref	MESH:C535735	HumanCurated
Orphanet:1929	oboInOwl:hasDbXref	MESH:C535291	HumanCurated
Orphanet:37748	oboInOwl:hasDbXref	MESH:D019873	HumanCurated
Orphanet:1913	oboInOwl:hasDbXref	MESH:C537798	HumanCurated
Orphanet:1912	oboInOwl:hasDbXref	MESH:C537922	HumanCurated
Orphanet:1915	oboInOwl:hasDbXref	MESH:D005310	HumanCurated
Orphanet:199323	oboInOwl:hasDbXref	MESH:D009877	HumanCurated
Orphanet:36426	oboInOwl:hasDbXref	MESH:D013262	HumanCurated
Orphanet:101050	oboInOwl:hasDbXref	MESH:C537147	HumanCurated
Orphanet:101075	oboInOwl:hasDbXref	MESH:C535919	HumanCurated
Orphanet:101083	oboInOwl:hasDbXref	MESH:C537984	HumanCurated
Orphanet:101084	oboInOwl:hasDbXref	MESH:C537985	HumanCurated
Orphanet:101016	oboInOwl:hasDbXref	MESH:D029597	HumanCurated
Orphanet:101049	oboInOwl:hasDbXref	MESH:C537146	HumanCurated
Orphanet:101005	oboInOwl:hasDbXref	MESH:C536861	HumanCurated
Orphanet:101006	oboInOwl:hasDbXref	MESH:C536862	HumanCurated
Orphanet:101009	oboInOwl:hasDbXref	MESH:C536863	HumanCurated
Orphanet:60041	oboInOwl:hasDbXref	MESH:C535758	HumanCurated
Orphanet:60039	oboInOwl:hasDbXref	MESH:D060545	HumanCurated
Orphanet:60032	oboInOwl:hasDbXref	MESH:C535297	HumanCurated
Orphanet:47044	oboInOwl:hasDbXref	MESH:C538614	HumanCurated
Orphanet:1988	oboInOwl:hasDbXref	MESH:C537916	HumanCurated
Orphanet:60014	oboInOwl:hasDbXref	MESH:D001129	HumanCurated
Orphanet:36397	oboInOwl:hasDbXref	MESH:D000274	HumanCurated
Orphanet:63999	oboInOwl:hasDbXref	MESH:C536136	HumanCurated
Orphanet:95708	oboInOwl:hasDbXref	MESH:D011629	HumanCurated
Orphanet:1948	oboInOwl:hasDbXref	MESH:C537662	HumanCurated
Orphanet:1949	oboInOwl:hasDbXref	MESH:C535466	HumanCurated
Orphanet:1949	oboInOwl:hasDbXref	MESH:D020936	HumanCurated
Orphanet:1954	oboInOwl:hasDbXref	MESH:C535513	HumanCurated
Orphanet:1951	oboInOwl:hasDbXref	MESH:C535497	HumanCurated
Orphanet:1952	oboInOwl:hasDbXref	MESH:C538095	HumanCurated
Orphanet:1941	oboInOwl:hasDbXref	MESH:C535495	HumanCurated
Orphanet:1969	oboInOwl:hasDbXref	MESH:C536384	HumanCurated
Orphanet:1973	oboInOwl:hasDbXref	MESH:C536388	HumanCurated
Orphanet:1955	oboInOwl:hasDbXref	MESH:C535514	HumanCurated
Orphanet:1955	oboInOwl:hasDbXref	MESH:C535738	HumanCurated
Orphanet:93111	oboInOwl:hasDbXref	MESH:C535520	HumanCurated
Orphanet:1801	oboInOwl:hasDbXref	MESH:C538128	HumanCurated
Orphanet:1807	oboInOwl:hasDbXref	MESH:C536385	HumanCurated
Orphanet:1808	oboInOwl:hasDbXref	MESH:C536180	HumanCurated
Orphanet:1811	oboInOwl:hasDbXref	MESH:C537741	HumanCurated
Orphanet:199241	oboInOwl:hasDbXref	MESH:C535861	HumanCurated
Orphanet:199244	oboInOwl:hasDbXref	MESH:D009347	HumanCurated
Orphanet:199251	oboInOwl:hasDbXref	MESH:C537000	HumanCurated
Orphanet:199282	oboInOwl:hasDbXref	MESH:C535634	HumanCurated
Orphanet:73263	oboInOwl:hasDbXref	MESH:D009091	HumanCurated
Orphanet:73263	oboInOwl:hasDbXref	MESH:D020096	HumanCurated
Orphanet:73260	oboInOwl:hasDbXref	MESH:D010229	HumanCurated
Orphanet:73247	oboInOwl:hasDbXref	MESH:D057765	HumanCurated
Orphanet:73217	oboInOwl:hasDbXref	MESH:C537371	HumanCurated
Orphanet:1876	oboInOwl:hasDbXref	MESH:C536350	HumanCurated
Orphanet:1856	oboInOwl:hasDbXref	MESH:C535799	HumanCurated
Orphanet:49566	oboInOwl:hasDbXref	MESH:D014884	HumanCurated
Orphanet:49566	oboInOwl:hasDbXref	MESH:D055665	HumanCurated
Orphanet:63862	oboInOwl:hasDbXref	MESH:C536633	HumanCurated
Orphanet:1885	oboInOwl:hasDbXref	MESH:C536184	HumanCurated
Orphanet:1885	oboInOwl:hasDbXref	MESH:D004479	HumanCurated
Orphanet:1826	oboInOwl:hasDbXref	MESH:C538064	HumanCurated
Orphanet:1824	oboInOwl:hasDbXref	MESH:C537038	HumanCurated
Orphanet:1827	oboInOwl:hasDbXref	MESH:C535657	HumanCurated
Orphanet:36236	oboInOwl:hasDbXref	MESH:D013206	HumanCurated
Orphanet:1830	oboInOwl:hasDbXref	MESH:C536629	HumanCurated
Orphanet:1822	oboInOwl:hasDbXref	MESH:C537997	HumanCurated
Orphanet:1848	oboInOwl:hasDbXref	MESH:C536482	HumanCurated
Orphanet:1851	oboInOwl:hasDbXref	MESH:D021782	HumanCurated
Orphanet:1855	oboInOwl:hasDbXref	MESH:C535782	HumanCurated
Orphanet:95854	oboInOwl:hasDbXref	MESH:D007979	HumanCurated
Orphanet:1836	oboInOwl:hasDbXref	MESH:C535547	HumanCurated
Orphanet:1837	oboInOwl:hasDbXref	MESH:C536935	HumanCurated
Orphanet:1834	oboInOwl:hasDbXref	MESH:C537790	HumanCurated
Orphanet:223735	oboInOwl:hasDbXref	MESH:D008223	HumanCurated
Orphanet:247709	oboInOwl:hasDbXref	MESH:D018814	HumanCurated
Orphanet:36204	oboInOwl:hasDbXref	MESH:D008201	HumanCurated
Orphanet:140896	oboInOwl:hasDbXref	MESH:D045169	HumanCurated
Orphanet:221117	oboInOwl:hasDbXref	MESH:D005862	HumanCurated
Orphanet:93271	oboInOwl:hasDbXref	MESH:C537602	HumanCurated
Orphanet:93276	oboInOwl:hasDbXref	MESH:D005359	HumanCurated
Orphanet:93277	oboInOwl:hasDbXref	MESH:D005358	HumanCurated
Orphanet:93292	oboInOwl:hasDbXref	MESH:C538110	HumanCurated
Orphanet:93298	oboInOwl:hasDbXref	MESH:C536016	HumanCurated
Orphanet:93296	oboInOwl:hasDbXref	MESH:C536017	HumanCurated
Orphanet:93299	oboInOwl:hasDbXref	MESH:C536015	HumanCurated
Orphanet:221091	oboInOwl:hasDbXref	MESH:D014277	HumanCurated
Orphanet:247698	oboInOwl:hasDbXref	MESH:D018813	HumanCurated
Orphanet:221074	oboInOwl:hasDbXref	MESH:D054319	HumanCurated
Orphanet:48104	oboInOwl:hasDbXref	MESH:D017511	HumanCurated
Orphanet:93308	oboInOwl:hasDbXref	MESH:C535501	HumanCurated
Orphanet:93307	oboInOwl:hasDbXref	MESH:C535504	HumanCurated
Orphanet:93311	oboInOwl:hasDbXref	MESH:C535505	HumanCurated
Orphanet:93317	oboInOwl:hasDbXref	MESH:C535798	HumanCurated
Orphanet:93315	oboInOwl:hasDbXref	MESH:C535793	HumanCurated
Orphanet:93314	oboInOwl:hasDbXref	MESH:C535797	HumanCurated
Orphanet:26790	oboInOwl:hasDbXref	MESH:D011553	HumanCurated
Orphanet:26792	oboInOwl:hasDbXref	MESH:C537596	HumanCurated
Orphanet:93333	oboInOwl:hasDbXref	MESH:C535550	HumanCurated
Orphanet:93347	oboInOwl:hasDbXref	MESH:C538256	HumanCurated
Orphanet:93360	oboInOwl:hasDbXref	MESH:C535784	HumanCurated
Orphanet:247604	oboInOwl:hasDbXref	MESH:C536416	HumanCurated
Orphanet:93372	oboInOwl:hasDbXref	MESH:C537145	HumanCurated
Orphanet:79078	oboInOwl:hasDbXref	MESH:D008882	HumanCurated
Orphanet:93382	oboInOwl:hasDbXref	MESH:C537092	HumanCurated
Orphanet:93384	oboInOwl:hasDbXref	MESH:C537093	HumanCurated
Orphanet:93396	oboInOwl:hasDbXref	MESH:C537089	HumanCurated
Orphanet:79095	oboInOwl:hasDbXref	MESH:C535444	HumanCurated
Orphanet:79098	oboInOwl:hasDbXref	MESH:D009879	HumanCurated
Orphanet:93388	oboInOwl:hasDbXref	MESH:C537088	HumanCurated
Orphanet:101102	oboInOwl:hasDbXref	MESH:C535415	HumanCurated
Orphanet:101101	oboInOwl:hasDbXref	MESH:C537991	HumanCurated
Orphanet:101108	oboInOwl:hasDbXref	MESH:C537201	HumanCurated
Orphanet:101111	oboInOwl:hasDbXref	MESH:C537202	HumanCurated
Orphanet:101110	oboInOwl:hasDbXref	MESH:C537199	HumanCurated
Orphanet:101112	oboInOwl:hasDbXref	MESH:C537203	HumanCurated
Orphanet:101109	oboInOwl:hasDbXref	MESH:C537205	HumanCurated
Orphanet:79101	oboInOwl:hasDbXref	MESH:C538385	HumanCurated
Orphanet:51636	oboInOwl:hasDbXref	MESH:C536697	HumanCurated
Orphanet:93406	oboInOwl:hasDbXref	MESH:C538155	HumanCurated
Orphanet:93404	oboInOwl:hasDbXref	MESH:C538154	HumanCurated
Orphanet:93403	oboInOwl:hasDbXref	MESH:C538153	HumanCurated
Orphanet:79133	oboInOwl:hasDbXref	MESH:C537068	HumanCurated
Orphanet:79133	oboInOwl:hasDbXref	MESH:C536385	HumanCurated
Orphanet:79139	oboInOwl:hasDbXref	MESH:D004672	HumanCurated
Orphanet:210272	oboInOwl:hasDbXref	MESH:C537840	HumanCurated
Orphanet:51608	oboInOwl:hasDbXref	MESH:C537440	HumanCurated
Orphanet:79148	oboInOwl:hasDbXref	MESH:C536202	HumanCurated
Orphanet:93437	oboInOwl:hasDbXref	MESH:C535658	HumanCurated
Orphanet:79159	oboInOwl:hasDbXref	MESH:C535541	HumanCurated
Orphanet:93442	oboInOwl:hasDbXref	MESH:D002806	HumanCurated
Orphanet:217260	oboInOwl:hasDbXref	MESH:D007968	HumanCurated
Orphanet:88918	oboInOwl:hasDbXref	MESH:C536586	HumanCurated
Orphanet:88919	oboInOwl:hasDbXref	MESH:C536587	HumanCurated
Orphanet:31150	oboInOwl:hasDbXref	MESH:D013631	HumanCurated
Orphanet:69739	oboInOwl:hasDbXref	MESH:C535397	HumanCurated
Orphanet:31154	oboInOwl:hasDbXref	MESH:D006995	HumanCurated
Orphanet:31153	oboInOwl:hasDbXref	MESH:D052456	HumanCurated
Orphanet:98300	oboInOwl:hasDbXref	MESH:D054988	HumanCurated
Orphanet:43116	oboInOwl:hasDbXref	MESH:D020230	HumanCurated
Orphanet:98306	oboInOwl:hasDbXref	MESH:D052496	HumanCurated
Orphanet:31112	oboInOwl:hasDbXref	MESH:C538219	HumanCurated
Orphanet:98375	oboInOwl:hasDbXref	MESH:D000744	HumanCurated
Orphanet:182067	oboInOwl:hasDbXref	MESH:D005910	HumanCurated
Orphanet:182090	oboInOwl:hasDbXref	MESH:C536282	HumanCurated
Orphanet:182095	oboInOwl:hasDbXref	MESH:D017563	HumanCurated
Orphanet:182098	oboInOwl:hasDbXref	MESH:D011009	HumanCurated
Orphanet:68381	oboInOwl:hasDbXref	MESH:D009468	HumanCurated
Orphanet:68380	oboInOwl:hasDbXref	MESH:D028361	HumanCurated
Orphanet:67043	oboInOwl:hasDbXref	MESH:D015823	HumanCurated
Orphanet:68373	oboInOwl:hasDbXref	MESH:D018901	HumanCurated
Orphanet:67047	oboInOwl:hasDbXref	MESH:C535311	HumanCurated
Orphanet:68364	oboInOwl:hasDbXref	MESH:D006453	HumanCurated
Orphanet:68367	oboInOwl:hasDbXref	MESH:D008659	HumanCurated
Orphanet:68367	oboInOwl:hasDbXref	MESH:D008661	HumanCurated
Orphanet:67036	oboInOwl:hasDbXref	MESH:C537128	HumanCurated
Orphanet:67038	oboInOwl:hasDbXref	MESH:D015451	HumanCurated
Orphanet:68354	oboInOwl:hasDbXref	MESH:D012893	HumanCurated
Orphanet:68335	oboInOwl:hasDbXref	MESH:D002869	HumanCurated
Orphanet:69665	oboInOwl:hasDbXref	MESH:C535932	HumanCurated
Orphanet:99725	oboInOwl:hasDbXref	MESH:D005877	HumanCurated
Orphanet:99741	oboInOwl:hasDbXref	MESH:C536883	HumanCurated
Orphanet:99742	oboInOwl:hasDbXref	MESH:C538247	HumanCurated
Orphanet:56304	oboInOwl:hasDbXref	MESH:C535395	HumanCurated
Orphanet:99739	oboInOwl:hasDbXref	MESH:D024741	HumanCurated
Orphanet:99750	oboInOwl:hasDbXref	MESH:C537240	HumanCurated
Orphanet:85110	oboInOwl:hasDbXref	MESH:C536841	HumanCurated
Orphanet:98427	oboInOwl:hasDbXref	MESH:D011086	HumanCurated
Orphanet:99756	oboInOwl:hasDbXref	MESH:D018232	HumanCurated
Orphanet:99757	oboInOwl:hasDbXref	MESH:D018233	HumanCurated
Orphanet:99776	oboInOwl:hasDbXref	MESH:C535454	HumanCurated
Orphanet:85136	oboInOwl:hasDbXref	MESH:C567845	HumanCurated
Orphanet:85138	oboInOwl:hasDbXref	MESH:D000224	HumanCurated
Orphanet:99797	oboInOwl:hasDbXref	MESH:D000848	HumanCurated
Orphanet:99792	oboInOwl:hasDbXref	MESH:C538213	HumanCurated
Orphanet:99789	oboInOwl:hasDbXref	MESH:C538215	HumanCurated
Orphanet:98472	oboInOwl:hasDbXref	MESH:D009135	HumanCurated
Orphanet:98473	oboInOwl:hasDbXref	MESH:D009136	HumanCurated
Orphanet:85174	oboInOwl:hasDbXref	MESH:C535826	HumanCurated
Orphanet:98491	oboInOwl:hasDbXref	MESH:D020511	HumanCurated
Orphanet:85186	oboInOwl:hasDbXref	MESH:C535353	HumanCurated
Orphanet:85182	oboInOwl:hasDbXref	MESH:C536169	HumanCurated
Orphanet:85199	oboInOwl:hasDbXref	MESH:C536789	HumanCurated
Orphanet:85195	oboInOwl:hasDbXref	MESH:C536335	HumanCurated
Orphanet:100999	oboInOwl:hasDbXref	MESH:C536856	HumanCurated
Orphanet:100985	oboInOwl:hasDbXref	MESH:C536865	HumanCurated
Orphanet:100984	oboInOwl:hasDbXref	MESH:C536864	HumanCurated
Orphanet:100986	oboInOwl:hasDbXref	MESH:C536871	HumanCurated
Orphanet:100991	oboInOwl:hasDbXref	MESH:C537482	HumanCurated
Orphanet:100994	oboInOwl:hasDbXref	MESH:C537485	HumanCurated
Orphanet:100993	oboInOwl:hasDbXref	MESH:C537484	HumanCurated
Orphanet:100996	oboInOwl:hasDbXref	MESH:C536642	HumanCurated
Orphanet:100995	oboInOwl:hasDbXref	MESH:C537486	HumanCurated
Orphanet:100997	oboInOwl:hasDbXref	MESH:C536643	HumanCurated
Orphanet:100989	oboInOwl:hasDbXref	MESH:C536867	HumanCurated
Orphanet:100988	oboInOwl:hasDbXref	MESH:C536866	HumanCurated
Orphanet:70595	oboInOwl:hasDbXref	MESH:C537583	HumanCurated
Orphanet:70588	oboInOwl:hasDbXref	MESH:D008471	HumanCurated
Orphanet:70589	oboInOwl:hasDbXref	MESH:D001997	HumanCurated
Orphanet:70567	oboInOwl:hasDbXref	MESH:D018281	HumanCurated
Orphanet:70567	oboInOwl:hasDbXref	MESH:D001650	HumanCurated
Orphanet:71862	oboInOwl:hasDbXref	MESH:D058499	HumanCurated
Orphanet:99810	oboInOwl:hasDbXref	MESH:C536850	HumanCurated
Orphanet:99803	oboInOwl:hasDbXref	MESH:C536209	HumanCurated
Orphanet:75858	oboInOwl:hasDbXref	MESH:C536984	HumanCurated
Orphanet:99819	oboInOwl:hasDbXref	MESH:C566384	HumanCurated
Orphanet:99811	oboInOwl:hasDbXref	MESH:C537394	HumanCurated
Orphanet:99828	oboInOwl:hasDbXref	MESH:D003715	HumanCurated
Orphanet:99829	oboInOwl:hasDbXref	MESH:D015004	HumanCurated
Orphanet:99824	oboInOwl:hasDbXref	MESH:D007835	HumanCurated
Orphanet:99842	oboInOwl:hasDbXref	MESH:C535887	HumanCurated
Orphanet:85202	oboInOwl:hasDbXref	MESH:C536167	HumanCurated
Orphanet:98503	oboInOwl:hasDbXref	MESH:D016472	HumanCurated
Orphanet:33577	oboInOwl:hasDbXref	MESH:D010201	HumanCurated
Orphanet:33572	oboInOwl:hasDbXref	MESH:C535322	HumanCurated
Orphanet:33543	oboInOwl:hasDbXref	MESH:D017593	HumanCurated
Orphanet:99867	oboInOwl:hasDbXref	MESH:D013945	HumanCurated
Orphanet:99877	oboInOwl:hasDbXref	MESH:C564166	HumanCurated
Orphanet:99898	oboInOwl:hasDbXref	MESH:C535530	HumanCurated
Orphanet:97229	oboInOwl:hasDbXref	MESH:C537111	HumanCurated
Orphanet:97244	oboInOwl:hasDbXref	MESH:C535683	HumanCurated
Orphanet:98578	oboInOwl:hasDbXref	MESH:D001763	HumanCurated
Orphanet:228123	oboInOwl:hasDbXref	MESH:D003047	HumanCurated
Orphanet:97238	oboInOwl:hasDbXref	MESH:C535685	HumanCurated
Orphanet:85278	oboInOwl:hasDbXref	MESH:C537450	HumanCurated
Orphanet:85274	oboInOwl:hasDbXref	MESH:C537449	HumanCurated
Orphanet:85273	oboInOwl:hasDbXref	MESH:C535556	HumanCurated
Orphanet:97249	oboInOwl:hasDbXref	MESH:C548072	HumanCurated
Orphanet:158668	oboInOwl:hasDbXref	MESH:C536183	HumanCurated
Orphanet:85287	oboInOwl:hasDbXref	MESH:C537333	HumanCurated
Orphanet:85285	oboInOwl:hasDbXref	MESH:C536630	HumanCurated
Orphanet:85283	oboInOwl:hasDbXref	MESH:C537472	HumanCurated
Orphanet:85282	oboInOwl:hasDbXref	MESH:C537451	HumanCurated
Orphanet:97279	oboInOwl:hasDbXref	MESH:D007340	HumanCurated
Orphanet:97275	oboInOwl:hasDbXref	MESH:D004660	HumanCurated
Orphanet:85297	oboInOwl:hasDbXref	MESH:C537315	HumanCurated
Orphanet:85292	oboInOwl:hasDbXref	MESH:C537316	HumanCurated
