#curie_map:
#  HP: http://purl.obolibrary.org/obo/HP_
#  UMLS: http://linkedlifedata.com/resource/umls/id/
#  oboInOwl: http://www.geneontology.org/formats/oboInOwl#
#mapping_date: '2021-05-21'
subject_id	predicate_id	object_id	match_type
HP:0011461	oboInOwl:hasDbXref	UMLS:C4023347	HumanCurated
HP:0011463	oboInOwl:hasDbXref	UMLS:C1837352	HumanCurated
HP:0008035	oboInOwl:hasDbXref	UMLS:C4021559	HumanCurated
HP:0008053	oboInOwl:hasDbXref	UMLS:C4024748	HumanCurated
HP:0008047	oboInOwl:hasDbXref	UMLS:C4024752	HumanCurated
HP:0011675	oboInOwl:hasDbXref	UMLS:C0264886	HumanCurated
HP:0011675	oboInOwl:hasDbXref	UMLS:C0003811	HumanCurated
HP:0011675	oboInOwl:hasDbXref	UMLS:C1832603	HumanCurated
HP:0011675	oboInOwl:hasDbXref	UMLS:C0855329	HumanCurated
HP:0011675	oboInOwl:hasDbXref	UMLS:C1842820	HumanCurated
HP:0011675	oboInOwl:hasDbXref	UMLS:C0522055	HumanCurated
HP:0011603	oboInOwl:hasDbXref	UMLS:C0478012	HumanCurated
HP:0008669	oboInOwl:hasDbXref	UMLS:C0520933	HumanCurated
HP:0008669	oboInOwl:hasDbXref	UMLS:C4020789	HumanCurated
HP:0006000	oboInOwl:hasDbXref	UMLS:C0041956	HumanCurated
HP:0008609	oboInOwl:hasDbXref	UMLS:C1857456	HumanCurated
HP:0008372	oboInOwl:hasDbXref	UMLS:C4024686	HumanCurated
HP:0011996	oboInOwl:hasDbXref	UMLS:C4021106	HumanCurated
HP:0008398	oboInOwl:hasDbXref	UMLS:C4024682	HumanCurated
HP:0200067	oboInOwl:hasDbXref	UMLS:C3279439	HumanCurated
HP:0200036	oboInOwl:hasDbXref	UMLS:C0037287	HumanCurated
HP:0008373	oboInOwl:hasDbXref	UMLS:C4024685	HumanCurated
HP:0200042	oboInOwl:hasDbXref	UMLS:C0037299	HumanCurated
HP:0008386	oboInOwl:hasDbXref	UMLS:C1859077	HumanCurated
HP:0011927	oboInOwl:hasDbXref	UMLS:C1860176	HumanCurated
HP:0011927	oboInOwl:hasDbXref	UMLS:C4023124	HumanCurated
HP:0011974	oboInOwl:hasDbXref	UMLS:C0026987	HumanCurated
HP:0011962	oboInOwl:hasDbXref	UMLS:C4023106	HumanCurated
HP:0008321	oboInOwl:hasDbXref	UMLS:C4024702	HumanCurated
HP:0008321	oboInOwl:hasDbXref	UMLS:C0015519	HumanCurated
HP:0011947	oboInOwl:hasDbXref	UMLS:C0035243	HumanCurated
HP:0200000	oboInOwl:hasDbXref	UMLS:C4020918	HumanCurated
HP:0008496	oboInOwl:hasDbXref	UMLS:C0423848	HumanCurated
HP:0008496	oboInOwl:hasDbXref	UMLS:C3550336	HumanCurated
HP:0001507	oboInOwl:hasDbXref	UMLS:C0262361	HumanCurated
HP:0001508	oboInOwl:hasDbXref	UMLS:C2315100	HumanCurated
HP:0001508	oboInOwl:hasDbXref	UMLS:C0231246	HumanCurated
HP:0001513	oboInOwl:hasDbXref	UMLS:C0028754	HumanCurated
HP:0001510	oboInOwl:hasDbXref	UMLS:C0878787	HumanCurated
HP:0001510	oboInOwl:hasDbXref	UMLS:C0151686	HumanCurated
HP:0001510	oboInOwl:hasDbXref	UMLS:C1837385	HumanCurated
HP:0001510	oboInOwl:hasDbXref	UMLS:C0456070	HumanCurated
HP:0001510	oboInOwl:hasDbXref	UMLS:C3552463	HumanCurated
HP:0001450	oboInOwl:hasDbXref	UMLS:C0814045	HumanCurated
HP:0001423	oboInOwl:hasDbXref	UMLS:C1847879	HumanCurated
HP:0001438	oboInOwl:hasDbXref	UMLS:C4020869	HumanCurated
HP:0001433	oboInOwl:hasDbXref	UMLS:C0019214	HumanCurated
HP:0001482	oboInOwl:hasDbXref	UMLS:C0151811	HumanCurated
HP:0001482	oboInOwl:hasDbXref	UMLS:C0746926	HumanCurated
HP:0001480	oboInOwl:hasDbXref	UMLS:C0016689	HumanCurated
HP:0001608	oboInOwl:hasDbXref	UMLS:C4021776	HumanCurated
HP:0001609	oboInOwl:hasDbXref	UMLS:C0019825	HumanCurated
HP:0001609	oboInOwl:hasDbXref	UMLS:C1854348	HumanCurated
HP:0001607	oboInOwl:hasDbXref	UMLS:C0238441	HumanCurated
HP:0001600	oboInOwl:hasDbXref	UMLS:C4021777	HumanCurated
HP:0001618	oboInOwl:hasDbXref	UMLS:C1527344	HumanCurated
HP:0001649	oboInOwl:hasDbXref	UMLS:C4020868	HumanCurated
HP:0001649	oboInOwl:hasDbXref	UMLS:C0039231	HumanCurated
HP:0001644	oboInOwl:hasDbXref	UMLS:C0007193	HumanCurated
HP:0001651	oboInOwl:hasDbXref	UMLS:C0011813	HumanCurated
HP:0001650	oboInOwl:hasDbXref	UMLS:C0003507	HumanCurated
HP:0001654	oboInOwl:hasDbXref	UMLS:C0241654	HumanCurated
HP:0001654	oboInOwl:hasDbXref	UMLS:C0018824	HumanCurated
HP:0001626	oboInOwl:hasDbXref	UMLS:C0007222	HumanCurated
HP:0001626	oboInOwl:hasDbXref	UMLS:C0243050	HumanCurated
HP:0001627	oboInOwl:hasDbXref	UMLS:C0152021	HumanCurated
HP:0001627	oboInOwl:hasDbXref	UMLS:C0018798	HumanCurated
HP:0001637	oboInOwl:hasDbXref	UMLS:C4025758	HumanCurated
HP:0001638	oboInOwl:hasDbXref	UMLS:C0878544	HumanCurated
HP:0001635	oboInOwl:hasDbXref	UMLS:C0018802	HumanCurated
HP:0001635	oboInOwl:hasDbXref	UMLS:C0018801	HumanCurated
HP:0001574	oboInOwl:hasDbXref	UMLS:C4025761	HumanCurated
HP:0001548	oboInOwl:hasDbXref	UMLS:C1849265	HumanCurated
HP:0001548	oboInOwl:hasDbXref	UMLS:C3150281	HumanCurated
HP:0001548	oboInOwl:hasDbXref	UMLS:C1851731	HumanCurated
HP:0001541	oboInOwl:hasDbXref	UMLS:C0003962	HumanCurated
HP:0001558	oboInOwl:hasDbXref	UMLS:C0235659	HumanCurated
HP:0001557	oboInOwl:hasDbXref	UMLS:C1849510	HumanCurated
HP:0001581	oboInOwl:hasDbXref	UMLS:C1853193	HumanCurated
HP:0001596	oboInOwl:hasDbXref	UMLS:C0002170	HumanCurated
HP:0001597	oboInOwl:hasDbXref	UMLS:C0853087	HumanCurated
HP:0001597	oboInOwl:hasDbXref	UMLS:C0027339	HumanCurated
HP:0001595	oboInOwl:hasDbXref	UMLS:C2677869	HumanCurated
HP:0001595	oboInOwl:hasDbXref	UMLS:C0157733	HumanCurated
HP:0001288	oboInOwl:hasDbXref	UMLS:C0575081	HumanCurated
HP:0001289	oboInOwl:hasDbXref	UMLS:C0009676	HumanCurated
HP:0001287	oboInOwl:hasDbXref	UMLS:C0025289	HumanCurated
HP:0001297	oboInOwl:hasDbXref	UMLS:C0038454	HumanCurated
HP:0001298	oboInOwl:hasDbXref	UMLS:C0085584	HumanCurated
HP:0001268	oboInOwl:hasDbXref	UMLS:C0234985	HumanCurated
HP:0001269	oboInOwl:hasDbXref	UMLS:C0018989	HumanCurated
HP:0001262	oboInOwl:hasDbXref	UMLS:C2830004	HumanCurated
HP:0001260	oboInOwl:hasDbXref	UMLS:C0013362	HumanCurated
HP:0001276	oboInOwl:hasDbXref	UMLS:C0026826	HumanCurated
HP:0001279	oboInOwl:hasDbXref	UMLS:C0039070	HumanCurated
HP:0001273	oboInOwl:hasDbXref	UMLS:C1842581	HumanCurated
HP:0001274	oboInOwl:hasDbXref	UMLS:C0175754	HumanCurated
HP:0001249	oboInOwl:hasDbXref	UMLS:C4020876	HumanCurated
HP:0001249	oboInOwl:hasDbXref	UMLS:C0025362	HumanCurated
HP:0001249	oboInOwl:hasDbXref	UMLS:C0423903	HumanCurated
HP:0001249	oboInOwl:hasDbXref	UMLS:C3714756	HumanCurated
HP:0001249	oboInOwl:hasDbXref	UMLS:C1843367	HumanCurated
HP:0001249	oboInOwl:hasDbXref	UMLS:C0917816	HumanCurated
HP:0001254	oboInOwl:hasDbXref	UMLS:C0023380	HumanCurated
HP:0001259	oboInOwl:hasDbXref	UMLS:C0009421	HumanCurated
HP:0001257	oboInOwl:hasDbXref	UMLS:C0026838	HumanCurated
HP:0001251	oboInOwl:hasDbXref	UMLS:C0007758	HumanCurated
HP:0001252	oboInOwl:hasDbXref	UMLS:C0026827	HumanCurated
HP:0001250	oboInOwl:hasDbXref	UMLS:C0014544	HumanCurated
HP:0001250	oboInOwl:hasDbXref	UMLS:C0036572	HumanCurated
HP:0001231	oboInOwl:hasDbXref	UMLS:C4021782	HumanCurated
HP:0001417	oboInOwl:hasDbXref	UMLS:C0241764	HumanCurated
HP:0001419	oboInOwl:hasDbXref	UMLS:C1845977	HumanCurated
HP:0001387	oboInOwl:hasDbXref	UMLS:C0162298	HumanCurated
HP:0001384	oboInOwl:hasDbXref	UMLS:C4020870	HumanCurated
HP:0001396	oboInOwl:hasDbXref	UMLS:C0008370	HumanCurated
HP:0001397	oboInOwl:hasDbXref	UMLS:C2711227	HumanCurated
HP:0001394	oboInOwl:hasDbXref	UMLS:C0023890	HumanCurated
HP:0001392	oboInOwl:hasDbXref	UMLS:C4021780	HumanCurated
HP:0001392	oboInOwl:hasDbXref	UMLS:C0023895	HumanCurated
HP:0001328	oboInOwl:hasDbXref	UMLS:C4025790	HumanCurated
HP:0001320	oboInOwl:hasDbXref	UMLS:C1840379	HumanCurated
HP:0001324	oboInOwl:hasDbXref	UMLS:C0151786	HumanCurated
HP:0001339	oboInOwl:hasDbXref	UMLS:C0266463	HumanCurated
HP:0001339	oboInOwl:hasDbXref	UMLS:C1879312	HumanCurated
HP:0001331	oboInOwl:hasDbXref	UMLS:C0431371	HumanCurated
HP:0001336	oboInOwl:hasDbXref	UMLS:C1854302	HumanCurated
HP:0001336	oboInOwl:hasDbXref	UMLS:C0027066	HumanCurated
HP:0001337	oboInOwl:hasDbXref	UMLS:C0040822	HumanCurated
HP:0001305	oboInOwl:hasDbXref	UMLS:C0010964	HumanCurated
HP:0001300	oboInOwl:hasDbXref	UMLS:C0242422	HumanCurated
HP:0001317	oboInOwl:hasDbXref	UMLS:C1866129	HumanCurated
HP:0001317	oboInOwl:hasDbXref	UMLS:C0742038	HumanCurated
HP:0001369	oboInOwl:hasDbXref	UMLS:C0003864	HumanCurated
HP:0001367	oboInOwl:hasDbXref	UMLS:C0240083	HumanCurated
HP:0001367	oboInOwl:hasDbXref	UMLS:C0022408	HumanCurated
HP:0001376	oboInOwl:hasDbXref	UMLS:C1857108	HumanCurated
HP:0001373	oboInOwl:hasDbXref	UMLS:C0012691	HumanCurated
HP:0001370	oboInOwl:hasDbXref	UMLS:C0003873	HumanCurated
HP:0001371	oboInOwl:hasDbXref	UMLS:C0009918	HumanCurated
HP:0001371	oboInOwl:hasDbXref	UMLS:C0009917	HumanCurated
HP:0001371	oboInOwl:hasDbXref	UMLS:C1850530	HumanCurated
HP:0001371	oboInOwl:hasDbXref	UMLS:C0333068	HumanCurated
HP:0001967	oboInOwl:hasDbXref	UMLS:C0268747	HumanCurated
HP:0001965	oboInOwl:hasDbXref	UMLS:C4025734	HumanCurated
HP:0001966	oboInOwl:hasDbXref	UMLS:C4025733	HumanCurated
HP:0001962	oboInOwl:hasDbXref	UMLS:C0030252	HumanCurated
HP:0001977	oboInOwl:hasDbXref	UMLS:C4025731	HumanCurated
HP:0001974	oboInOwl:hasDbXref	UMLS:C0023518	HumanCurated
HP:0001972	oboInOwl:hasDbXref	UMLS:C0002886	HumanCurated
HP:0001945	oboInOwl:hasDbXref	UMLS:C0015967	HumanCurated
HP:0001943	oboInOwl:hasDbXref	UMLS:C0020615	HumanCurated
HP:0001944	oboInOwl:hasDbXref	UMLS:C0011175	HumanCurated
HP:0001941	oboInOwl:hasDbXref	UMLS:C0001122	HumanCurated
HP:0001942	oboInOwl:hasDbXref	UMLS:C0220981	HumanCurated
HP:0001959	oboInOwl:hasDbXref	UMLS:C0085602	HumanCurated
HP:0001952	oboInOwl:hasDbXref	UMLS:C0235401	HumanCurated
HP:0011339	oboInOwl:hasDbXref	UMLS:C4023406	HumanCurated
HP:0011314	oboInOwl:hasDbXref	UMLS:C4021165	HumanCurated
HP:0001999	oboInOwl:hasDbXref	UMLS:C0424503	HumanCurated
HP:0001999	oboInOwl:hasDbXref	UMLS:C4072833	HumanCurated
HP:0001999	oboInOwl:hasDbXref	UMLS:C1385263	HumanCurated
HP:0001999	oboInOwl:hasDbXref	UMLS:C4072832	HumanCurated
HP:0001999	oboInOwl:hasDbXref	UMLS:C0266617	HumanCurated
HP:0001997	oboInOwl:hasDbXref	UMLS:C0018099	HumanCurated
HP:0001997	oboInOwl:hasDbXref	UMLS:C0003868	HumanCurated
HP:0001929	oboInOwl:hasDbXref	UMLS:C0015523	HumanCurated
HP:0001924	oboInOwl:hasDbXref	UMLS:C0002896	HumanCurated
HP:0001927	oboInOwl:hasDbXref	UMLS:C0687751	HumanCurated
HP:0001928	oboInOwl:hasDbXref	UMLS:C1846821	HumanCurated
HP:0001928	oboInOwl:hasDbXref	UMLS:C0019087	HumanCurated
HP:0001928	oboInOwl:hasDbXref	UMLS:C0005779	HumanCurated
HP:0001920	oboInOwl:hasDbXref	UMLS:C0035067	HumanCurated
HP:0001935	oboInOwl:hasDbXref	UMLS:C0085576	HumanCurated
HP:0001933	oboInOwl:hasDbXref	UMLS:C0854107	HumanCurated
HP:0001939	oboInOwl:hasDbXref	UMLS:C4021768	HumanCurated
HP:0001931	oboInOwl:hasDbXref	UMLS:C0002884	HumanCurated
HP:0001909	oboInOwl:hasDbXref	UMLS:C0376545	HumanCurated
HP:0001909	oboInOwl:hasDbXref	UMLS:C0023418	HumanCurated
HP:0001907	oboInOwl:hasDbXref	UMLS:C0085307	HumanCurated
HP:0001907	oboInOwl:hasDbXref	UMLS:C0040038	HumanCurated
HP:0001903	oboInOwl:hasDbXref	UMLS:C0002871	HumanCurated
HP:0001903	oboInOwl:hasDbXref	UMLS:C0162119	HumanCurated
HP:0001913	oboInOwl:hasDbXref	UMLS:C0001824	HumanCurated
HP:0001911	oboInOwl:hasDbXref	UMLS:C0427515	HumanCurated
HP:0011220	oboInOwl:hasDbXref	UMLS:C1867446	HumanCurated
HP:0011220	oboInOwl:hasDbXref	UMLS:C1837260	HumanCurated
HP:0011226	oboInOwl:hasDbXref	UMLS:C4023453	HumanCurated
HP:0011297	oboInOwl:hasDbXref	UMLS:C3550704	HumanCurated
HP:0011280	oboInOwl:hasDbXref	UMLS:C4023434	HumanCurated
HP:0011282	oboInOwl:hasDbXref	UMLS:C4021170	HumanCurated
HP:0011283	oboInOwl:hasDbXref	UMLS:C4023432	HumanCurated
HP:0011276	oboInOwl:hasDbXref	UMLS:C0162819	HumanCurated
HP:0011276	oboInOwl:hasDbXref	UMLS:C1842892	HumanCurated
HP:0011277	oboInOwl:hasDbXref	UMLS:C4023437	HumanCurated
HP:0011400	oboInOwl:hasDbXref	UMLS:C4021152	HumanCurated
HP:0011450	oboInOwl:hasDbXref	UMLS:C0007684	HumanCurated
HP:0011452	oboInOwl:hasDbXref	UMLS:C4021846	HumanCurated
HP:0011458	oboInOwl:hasDbXref	UMLS:C0740651	HumanCurated
HP:0011442	oboInOwl:hasDbXref	UMLS:C4023354	HumanCurated
HP:0011443	oboInOwl:hasDbXref	UMLS:C4023353	HumanCurated
HP:0011446	oboInOwl:hasDbXref	UMLS:C4023352	HumanCurated
HP:0011420	oboInOwl:hasDbXref	UMLS:C1546180	HumanCurated
HP:0011376	oboInOwl:hasDbXref	UMLS:C0542259	HumanCurated
HP:0011362	oboInOwl:hasDbXref	UMLS:C4023401	HumanCurated
HP:0011362	oboInOwl:hasDbXref	UMLS:C4023397	HumanCurated
HP:0011368	oboInOwl:hasDbXref	UMLS:C4020752	HumanCurated
HP:0011368	oboInOwl:hasDbXref	UMLS:C0494876	HumanCurated
HP:0011354	oboInOwl:hasDbXref	UMLS:C4021157	HumanCurated
HP:0011355	oboInOwl:hasDbXref	UMLS:C0850826	HumanCurated
HP:0011356	oboInOwl:hasDbXref	UMLS:C4023402	HumanCurated
HP:0011390	oboInOwl:hasDbXref	UMLS:C4023381	HumanCurated
HP:0011387	oboInOwl:hasDbXref	UMLS:C1863752	HumanCurated
HP:0011389	oboInOwl:hasDbXref	UMLS:C4023382	HumanCurated
HP:0001735	oboInOwl:hasDbXref	UMLS:C0001339	HumanCurated
HP:0001732	oboInOwl:hasDbXref	UMLS:C4025751	HumanCurated
HP:0001732	oboInOwl:hasDbXref	UMLS:C0030286	HumanCurated
HP:0001733	oboInOwl:hasDbXref	UMLS:C0030305	HumanCurated
HP:0001702	oboInOwl:hasDbXref	UMLS:C4025753	HumanCurated
HP:0001700	oboInOwl:hasDbXref	UMLS:C1442837	HumanCurated
HP:0001718	oboInOwl:hasDbXref	UMLS:C0026269	HumanCurated
HP:0001710	oboInOwl:hasDbXref	UMLS:C1853238	HumanCurated
HP:0001762	oboInOwl:hasDbXref	UMLS:C0009081	HumanCurated
HP:0001760	oboInOwl:hasDbXref	UMLS:C0016506	HumanCurated
HP:0001743	oboInOwl:hasDbXref	UMLS:C4025749	HumanCurated
HP:0001744	oboInOwl:hasDbXref	UMLS:C0038002	HumanCurated
HP:0001751	oboInOwl:hasDbXref	UMLS:C1843865	HumanCurated
HP:0011013	oboInOwl:hasDbXref	UMLS:C4023599	HumanCurated
HP:0011014	oboInOwl:hasDbXref	UMLS:C4023598	HumanCurated
HP:0011015	oboInOwl:hasDbXref	UMLS:C4023597	HumanCurated
HP:0011016	oboInOwl:hasDbXref	UMLS:C4023596	HumanCurated
HP:0011017	oboInOwl:hasDbXref	UMLS:C4023595	HumanCurated
HP:0001686	oboInOwl:hasDbXref	UMLS:C0003564	HumanCurated
HP:0011001	oboInOwl:hasDbXref	UMLS:C0029464	HumanCurated
HP:0011002	oboInOwl:hasDbXref	UMLS:C0029454	HumanCurated
HP:0011004	oboInOwl:hasDbXref	UMLS:C0151489	HumanCurated
HP:0011004	oboInOwl:hasDbXref	UMLS:C4021205	HumanCurated
HP:0001697	oboInOwl:hasDbXref	UMLS:C4025754	HumanCurated
HP:0001698	oboInOwl:hasDbXref	UMLS:C0031039	HumanCurated
HP:0011008	oboInOwl:hasDbXref	UMLS:C4021204	HumanCurated
HP:0001669	oboInOwl:hasDbXref	UMLS:C3536741	HumanCurated
HP:0001662	oboInOwl:hasDbXref	UMLS:C0428977	HumanCurated
HP:0001663	oboInOwl:hasDbXref	UMLS:C0042510	HumanCurated
HP:0001660	oboInOwl:hasDbXref	UMLS:C4020867	HumanCurated
HP:0001660	oboInOwl:hasDbXref	UMLS:C0041206	HumanCurated
HP:0001679	oboInOwl:hasDbXref	UMLS:C4025756	HumanCurated
HP:0011043	oboInOwl:hasDbXref	UMLS:C4023574	HumanCurated
HP:0011042	oboInOwl:hasDbXref	UMLS:C4023575	HumanCurated
HP:0011032	oboInOwl:hasDbXref	UMLS:C2364164	HumanCurated
HP:0011035	oboInOwl:hasDbXref	UMLS:C4023580	HumanCurated
HP:0011030	oboInOwl:hasDbXref	UMLS:C4023584	HumanCurated
HP:0011031	oboInOwl:hasDbXref	UMLS:C4023583	HumanCurated
HP:0011024	oboInOwl:hasDbXref	UMLS:C0012242	HumanCurated
HP:0011024	oboInOwl:hasDbXref	UMLS:C0017178	HumanCurated
HP:0011024	oboInOwl:hasDbXref	UMLS:C4023588	HumanCurated
HP:0011025	oboInOwl:hasDbXref	UMLS:C4023587	HumanCurated
HP:0011028	oboInOwl:hasDbXref	UMLS:C4020760	HumanCurated
HP:0011028	oboInOwl:hasDbXref	UMLS:C4023585	HumanCurated
HP:0011029	oboInOwl:hasDbXref	UMLS:C1390214	HumanCurated
HP:0001824	oboInOwl:hasDbXref	UMLS:C1262477	HumanCurated
HP:0001888	oboInOwl:hasDbXref	UMLS:C0024312	HumanCurated
HP:0001889	oboInOwl:hasDbXref	UMLS:C0002888	HumanCurated
HP:0001882	oboInOwl:hasDbXref	UMLS:C0023530	HumanCurated
HP:0001883	oboInOwl:hasDbXref	UMLS:C1301937	HumanCurated
HP:0001883	oboInOwl:hasDbXref	UMLS:C3552713	HumanCurated
HP:0001880	oboInOwl:hasDbXref	UMLS:C0014457	HumanCurated
HP:0001881	oboInOwl:hasDbXref	UMLS:C0152009	HumanCurated
HP:0001894	oboInOwl:hasDbXref	UMLS:C0857460	HumanCurated
HP:0001894	oboInOwl:hasDbXref	UMLS:C0836924	HumanCurated
HP:0001892	oboInOwl:hasDbXref	UMLS:C1458140	HumanCurated
HP:0001879	oboInOwl:hasDbXref	UMLS:C4025738	HumanCurated
HP:0001877	oboInOwl:hasDbXref	UMLS:C4020862	HumanCurated
HP:0001877	oboInOwl:hasDbXref	UMLS:C0391870	HumanCurated
HP:0001878	oboInOwl:hasDbXref	UMLS:C0002878	HumanCurated
HP:0001871	oboInOwl:hasDbXref	UMLS:C4020864	HumanCurated
HP:0001871	oboInOwl:hasDbXref	UMLS:C0018939	HumanCurated
HP:0001871	oboInOwl:hasDbXref	UMLS:C0850715	HumanCurated
HP:0001872	oboInOwl:hasDbXref	UMLS:C4020863	HumanCurated
HP:0001872	oboInOwl:hasDbXref	UMLS:C0151854	HumanCurated
HP:0001872	oboInOwl:hasDbXref	UMLS:C0040015	HumanCurated
HP:0001876	oboInOwl:hasDbXref	UMLS:C0030312	HumanCurated
HP:0001873	oboInOwl:hasDbXref	UMLS:C0040034	HumanCurated
HP:0001873	oboInOwl:hasDbXref	UMLS:C0392386	HumanCurated
HP:0001804	oboInOwl:hasDbXref	UMLS:C1856786	HumanCurated
HP:0011138	oboInOwl:hasDbXref	UMLS:C4023518	HumanCurated
HP:0011121	oboInOwl:hasDbXref	UMLS:C4023528	HumanCurated
HP:0011122	oboInOwl:hasDbXref	UMLS:C4023527	HumanCurated
HP:0011123	oboInOwl:hasDbXref	UMLS:C0011603	HumanCurated
HP:0011123	oboInOwl:hasDbXref	UMLS:C3875321	HumanCurated
HP:0011110	oboInOwl:hasDbXref	UMLS:C0040425	HumanCurated
HP:0001789	oboInOwl:hasDbXref	UMLS:C0020305	HumanCurated
HP:0001787	oboInOwl:hasDbXref	UMLS:C0549629	HumanCurated
HP:0001792	oboInOwl:hasDbXref	UMLS:C0263523	HumanCurated
HP:0011107	oboInOwl:hasDbXref	UMLS:C0038363	HumanCurated
HP:0011107	oboInOwl:hasDbXref	UMLS:C2937365	HumanCurated
HP:0011147	oboInOwl:hasDbXref	UMLS:C0014553	HumanCurated
HP:0040214	oboInOwl:hasDbXref	UMLS:C4073160	HumanCurated
HP:0040215	oboInOwl:hasDbXref	UMLS:C4073161	HumanCurated
HP:0040211	oboInOwl:hasDbXref	UMLS:C4073159	HumanCurated
HP:0030850	oboInOwl:hasDbXref	UMLS:C0855322	HumanCurated
HP:0003225	oboInOwl:hasDbXref	UMLS:C0015499	HumanCurated
HP:0030852	oboInOwl:hasDbXref	UMLS:C0855323	HumanCurated
HP:0003231	oboInOwl:hasDbXref	UMLS:C1879362	HumanCurated
HP:0003202	oboInOwl:hasDbXref	UMLS:C0234958	HumanCurated
HP:0003202	oboInOwl:hasDbXref	UMLS:C0270948	HumanCurated
HP:0003202	oboInOwl:hasDbXref	UMLS:C1843479	HumanCurated
HP:0003202	oboInOwl:hasDbXref	UMLS:C0541794	HumanCurated
HP:0030875	oboInOwl:hasDbXref	UMLS:C4280730	HumanCurated
HP:0040202	oboInOwl:hasDbXref	UMLS:C4073150	HumanCurated
HP:0030810	oboInOwl:hasDbXref	UMLS:C4280754	HumanCurated
HP:0030824	oboInOwl:hasDbXref	UMLS:C4280748	HumanCurated
HP:0003272	oboInOwl:hasDbXref	UMLS:C4021735	HumanCurated
HP:0003271	oboInOwl:hasDbXref	UMLS:C0042782	HumanCurated
HP:0030828	oboInOwl:hasDbXref	UMLS:C0043144	HumanCurated
HP:0030829	oboInOwl:hasDbXref	UMLS:C0231856	HumanCurated
HP:0003249	oboInOwl:hasDbXref	UMLS:C0151281	HumanCurated
