#curie_map:
#  Orphanet: http://www.orpha.net/ORDO/Orphanet_
#  UMLS: http://linkedlifedata.com/resource/umls/id/
#  oboInOwl: http://www.geneontology.org/formats/oboInOwl#
#license: https://creativecommons.org/publicdomain/zero/1.0/
#mapping_date: '2021-04-20'
#subject_source: http://purl.obolibrary.org/obo/mondo.owl
subject_id	predicate_id	object_id	match_type
Orphanet:207000	oboInOwl:hasDbXref	UMLS:C0410251	HumanCurated
Orphanet:440987	oboInOwl:hasDbXref	UMLS:C0266251	HumanCurated
Orphanet:235936	oboInOwl:hasDbXref	UMLS:C3713420	HumanCurated
Orphanet:424046	oboInOwl:hasDbXref	UMLS:C0279661	HumanCurated
Orphanet:207015	oboInOwl:hasDbXref	UMLS:C0392553	HumanCurated
Orphanet:36899	oboInOwl:hasDbXref	UMLS:C1834570	HumanCurated
Orphanet:424013	oboInOwl:hasDbXref	UMLS:C0563211	HumanCurated
Orphanet:451607	oboInOwl:hasDbXref	UMLS:C0311220	HumanCurated
Orphanet:34217	oboInOwl:hasDbXref	UMLS:C1832600	HumanCurated
Orphanet:207052	oboInOwl:hasDbXref	UMLS:C2936331	HumanCurated
Orphanet:424002	oboInOwl:hasDbXref	UMLS:C1335690	HumanCurated
Orphanet:412022	oboInOwl:hasDbXref	UMLS:C1832167	HumanCurated
Orphanet:163746	oboInOwl:hasDbXref	UMLS:C1836727	HumanCurated
Orphanet:391417	oboInOwl:hasDbXref	UMLS:C1845517	HumanCurated
Orphanet:163727	oboInOwl:hasDbXref	UMLS:C1842531	HumanCurated
Orphanet:48818	oboInOwl:hasDbXref	UMLS:C0878682	HumanCurated
Orphanet:424073	oboInOwl:hasDbXref	UMLS:C1335315	HumanCurated
Orphanet:424058	oboInOwl:hasDbXref	UMLS:C1335304	HumanCurated
Orphanet:424053	oboInOwl:hasDbXref	UMLS:C2063873	HumanCurated
Orphanet:247868	oboInOwl:hasDbXref	UMLS:C2673198	HumanCurated
Orphanet:46135	oboInOwl:hasDbXref	UMLS:C0240803	HumanCurated
Orphanet:46135	oboInOwl:hasDbXref	UMLS:C0280803	HumanCurated
Orphanet:316226	oboInOwl:hasDbXref	UMLS:C1849156	HumanCurated
Orphanet:284814	oboInOwl:hasDbXref	UMLS:C0268461	HumanCurated
Orphanet:284804	oboInOwl:hasDbXref	UMLS:C0078917	HumanCurated
Orphanet:163699	oboInOwl:hasDbXref	UMLS:C0206657	HumanCurated
Orphanet:163690	oboInOwl:hasDbXref	UMLS:C1848030	HumanCurated
Orphanet:163696	oboInOwl:hasDbXref	UMLS:C0751779	HumanCurated
Orphanet:83317	oboInOwl:hasDbXref	UMLS:C0036472	HumanCurated
Orphanet:83312	oboInOwl:hasDbXref	UMLS:C0035597	HumanCurated
Orphanet:83311	oboInOwl:hasDbXref	UMLS:C0035793	HumanCurated
Orphanet:83314	oboInOwl:hasDbXref	UMLS:C0041473	HumanCurated
Orphanet:83313	oboInOwl:hasDbXref	UMLS:C0006060	HumanCurated
Orphanet:163681	oboInOwl:hasDbXref	UMLS:C1864887	HumanCurated
Orphanet:163668	oboInOwl:hasDbXref	UMLS:C1866719	HumanCurated
Orphanet:83330	oboInOwl:hasDbXref	UMLS:C0043116	HumanCurated
Orphanet:210571	oboInOwl:hasDbXref	UMLS:C2677567	HumanCurated
Orphanet:100088	oboInOwl:hasDbXref	UMLS:C0549473	HumanCurated
Orphanet:100087	oboInOwl:hasDbXref	UMLS:C0040136	HumanCurated
Orphanet:163665	oboInOwl:hasDbXref	UMLS:C1849053	HumanCurated
Orphanet:163662	oboInOwl:hasDbXref	UMLS:C1833603	HumanCurated
Orphanet:163649	oboInOwl:hasDbXref	UMLS:C1865134	HumanCurated
Orphanet:100094	oboInOwl:hasDbXref	UMLS:C0027662	HumanCurated
Orphanet:210584	oboInOwl:hasDbXref	UMLS:C1304508	HumanCurated
Orphanet:163654	oboInOwl:hasDbXref	UMLS:C2673649	HumanCurated
Orphanet:100090	oboInOwl:hasDbXref	UMLS:C0030521	HumanCurated
Orphanet:163634	oboInOwl:hasDbXref	UMLS:C0024454	HumanCurated
Orphanet:140997	oboInOwl:hasDbXref	UMLS:C0029294	HumanCurated
Orphanet:210548	oboInOwl:hasDbXref	UMLS:C1854416	HumanCurated
Orphanet:10	oboInOwl:hasDbXref	UMLS:C2936741	HumanCurated
