#curie_map:
#  OMIM: http://omim.org/entry/
#  Orphanet: http://www.orpha.net/ORDO/Orphanet_
#  oboInOwl: http://www.geneontology.org/formats/oboInOwl#
#mapping_date: '2021-05-21'
subject_id	predicate_id	object_id	match_type
Orphanet:95232	oboInOwl:hasDbXref	OMIM:607432	HumanCurated
Orphanet:163746	oboInOwl:hasDbXref	OMIM:609136	HumanCurated
Orphanet:124189	oboInOwl:hasDbXref	OMIM:602136	HumanCurated
Orphanet:124187	oboInOwl:hasDbXref	OMIM:613230	HumanCurated
Orphanet:365130	oboInOwl:hasDbXref	OMIM:604167	HumanCurated
Orphanet:365133	oboInOwl:hasDbXref	OMIM:174761	HumanCurated
Orphanet:124137	oboInOwl:hasDbXref	OMIM:607786	HumanCurated
Orphanet:391411	oboInOwl:hasDbXref	OMIM:615528	HumanCurated
Orphanet:391411	oboInOwl:hasDbXref	OMIM:615530	HumanCurated
Orphanet:124131	oboInOwl:hasDbXref	OMIM:162150	HumanCurated
Orphanet:391417	oboInOwl:hasDbXref	OMIM:300438	HumanCurated
Orphanet:163727	oboInOwl:hasDbXref	OMIM:608105	HumanCurated
Orphanet:163721	oboInOwl:hasDbXref	OMIM:300643	HumanCurated
Orphanet:163721	oboInOwl:hasDbXref	OMIM:245570	HumanCurated
Orphanet:124129	oboInOwl:hasDbXref	OMIM:600299	HumanCurated
Orphanet:391408	oboInOwl:hasDbXref	OMIM:616033	HumanCurated
Orphanet:391408	oboInOwl:hasDbXref	OMIM:616817	HumanCurated
Orphanet:48818	oboInOwl:hasDbXref	OMIM:604290	HumanCurated
Orphanet:124125	oboInOwl:hasDbXref	OMIM:614095	HumanCurated
Orphanet:124123	oboInOwl:hasDbXref	OMIM:614168	HumanCurated
Orphanet:163717	oboInOwl:hasDbXref	OMIM:615697	HumanCurated
Orphanet:163717	oboInOwl:hasDbXref	OMIM:614417	HumanCurated
Orphanet:163717	oboInOwl:hasDbXref	OMIM:611630	HumanCurated
Orphanet:365113	oboInOwl:hasDbXref	OMIM:606977	HumanCurated
Orphanet:365118	oboInOwl:hasDbXref	OMIM:615302	HumanCurated
Orphanet:124154	oboInOwl:hasDbXref	OMIM:173490	HumanCurated
Orphanet:424099	oboInOwl:hasDbXref	OMIM:615877	HumanCurated
Orphanet:365126	oboInOwl:hasDbXref	OMIM:102776	HumanCurated
Orphanet:124149	oboInOwl:hasDbXref	OMIM:180072	HumanCurated
Orphanet:124146	oboInOwl:hasDbXref	OMIM:180071	HumanCurated
Orphanet:124142	oboInOwl:hasDbXref	OMIM:609118	HumanCurated
Orphanet:138732	oboInOwl:hasDbXref	OMIM:300079	HumanCurated
Orphanet:476906	oboInOwl:hasDbXref	OMIM:608732	HumanCurated
Orphanet:391457	oboInOwl:hasDbXref	OMIM:300438	HumanCurated
Orphanet:138728	oboInOwl:hasDbXref	OMIM:146880	HumanCurated
Orphanet:138722	oboInOwl:hasDbXref	OMIM:164760	HumanCurated
Orphanet:138719	oboInOwl:hasDbXref	OMIM:608508	HumanCurated
Orphanet:535830	oboInOwl:hasDbXref	OMIM:604450	HumanCurated
Orphanet:365159	oboInOwl:hasDbXref	OMIM:612804	HumanCurated
Orphanet:124119	oboInOwl:hasDbXref	OMIM:605514	HumanCurated
Orphanet:124117	oboInOwl:hasDbXref	OMIM:232050	HumanCurated
Orphanet:124115	oboInOwl:hasDbXref	OMIM:232000	HumanCurated
Orphanet:124110	oboInOwl:hasDbXref	OMIM:126090	HumanCurated
Orphanet:448010	oboInOwl:hasDbXref	OMIM:616457	HumanCurated
Orphanet:138742	oboInOwl:hasDbXref	OMIM:157660	HumanCurated
Orphanet:124107	oboInOwl:hasDbXref	OMIM:608786	HumanCurated
Orphanet:124105	oboInOwl:hasDbXref	OMIM:167416	HumanCurated
Orphanet:124103	oboInOwl:hasDbXref	OMIM:167415	HumanCurated
Orphanet:124100	oboInOwl:hasDbXref	OMIM:167410	HumanCurated
Orphanet:391428	oboInOwl:hasDbXref	OMIM:300438	HumanCurated
Orphanet:317572	oboInOwl:hasDbXref	OMIM:603704	HumanCurated
Orphanet:569220	oboInOwl:hasDbXref	OMIM:606830	HumanCurated
Orphanet:331880	oboInOwl:hasDbXref	OMIM:615140	HumanCurated
Orphanet:304247	oboInOwl:hasDbXref	OMIM:602243	HumanCurated
Orphanet:304242	oboInOwl:hasDbXref	OMIM:603283	HumanCurated
Orphanet:138831	oboInOwl:hasDbXref	OMIM:102620	HumanCurated
Orphanet:304234	oboInOwl:hasDbXref	OMIM:606462	HumanCurated
Orphanet:138829	oboInOwl:hasDbXref	OMIM:143450	HumanCurated
Orphanet:138820	oboInOwl:hasDbXref	OMIM:142994	HumanCurated
Orphanet:569231	oboInOwl:hasDbXref	OMIM:604909	HumanCurated
Orphanet:535893	oboInOwl:hasDbXref	OMIM:122720	HumanCurated
Orphanet:353231	oboInOwl:hasDbXref	OMIM:613299	HumanCurated
Orphanet:521258	oboInOwl:hasDbXref	OMIM:300979	HumanCurated
Orphanet:353238	oboInOwl:hasDbXref	OMIM:613128	HumanCurated
Orphanet:353241	oboInOwl:hasDbXref	OMIM:605868	HumanCurated
Orphanet:569203	oboInOwl:hasDbXref	OMIM:187790	HumanCurated
Orphanet:353211	oboInOwl:hasDbXref	OMIM:606410	HumanCurated
Orphanet:353217	oboInOwl:hasDbXref	OMIM:612949	HumanCurated
Orphanet:450291	oboInOwl:hasDbXref	OMIM:611729	HumanCurated
Orphanet:353220	oboInOwl:hasDbXref	OMIM:613955	HumanCurated
Orphanet:353220	oboInOwl:hasDbXref	OMIM:105250	HumanCurated
Orphanet:402648	oboInOwl:hasDbXref	OMIM:615781	HumanCurated
Orphanet:318839	oboInOwl:hasDbXref	OMIM:604267	HumanCurated
Orphanet:269229	oboInOwl:hasDbXref	OMIM:614688	HumanCurated
Orphanet:260894	oboInOwl:hasDbXref	OMIM:601731	HumanCurated
Orphanet:260889	oboInOwl:hasDbXref	OMIM:605742	HumanCurated
Orphanet:331806	oboInOwl:hasDbXref	OMIM:603850	HumanCurated
Orphanet:270208	oboInOwl:hasDbXref	OMIM:608792	HumanCurated
Orphanet:318853	oboInOwl:hasDbXref	OMIM:606605	HumanCurated
Orphanet:173184	oboInOwl:hasDbXref	OMIM:607456	HumanCurated
Orphanet:569267	oboInOwl:hasDbXref	OMIM:608961	HumanCurated
Orphanet:318865	oboInOwl:hasDbXref	OMIM:604834	HumanCurated
Orphanet:247868	oboInOwl:hasDbXref	OMIM:611762	HumanCurated
Orphanet:318860	oboInOwl:hasDbXref	OMIM:614998	HumanCurated
Orphanet:569254	oboInOwl:hasDbXref	OMIM:608473	HumanCurated
Orphanet:317546	oboInOwl:hasDbXref	OMIM:142976	HumanCurated
Orphanet:258532	oboInOwl:hasDbXref	OMIM:613719	HumanCurated
Orphanet:258534	oboInOwl:hasDbXref	OMIM:607120	HumanCurated
Orphanet:403958	oboInOwl:hasDbXref	OMIM:608501	HumanCurated
Orphanet:246552	oboInOwl:hasDbXref	OMIM:613798	HumanCurated
Orphanet:246554	oboInOwl:hasDbXref	OMIM:613799	HumanCurated
Orphanet:317554	oboInOwl:hasDbXref	OMIM:604487	HumanCurated
Orphanet:317560	oboInOwl:hasDbXref	OMIM:610316	HumanCurated
Orphanet:258542	oboInOwl:hasDbXref	OMIM:613727	HumanCurated
Orphanet:304263	oboInOwl:hasDbXref	OMIM:607511	HumanCurated
Orphanet:173154	oboInOwl:hasDbXref	OMIM:604723	HumanCurated
Orphanet:173149	oboInOwl:hasDbXref	OMIM:600483	HumanCurated
Orphanet:331852	oboInOwl:hasDbXref	OMIM:600924	HumanCurated
Orphanet:317567	oboInOwl:hasDbXref	OMIM:614925	HumanCurated
Orphanet:124090	oboInOwl:hasDbXref	OMIM:606597	HumanCurated
Orphanet:163699	oboInOwl:hasDbXref	OMIM:606243	HumanCurated
Orphanet:437465	oboInOwl:hasDbXref	OMIM:603924	HumanCurated
Orphanet:474406	oboInOwl:hasDbXref	OMIM:617083	HumanCurated
Orphanet:247820	oboInOwl:hasDbXref	OMIM:613573	HumanCurated
Orphanet:124094	oboInOwl:hasDbXref	OMIM:607108	HumanCurated
Orphanet:247827	oboInOwl:hasDbXref	OMIM:613576	HumanCurated
Orphanet:124080	oboInOwl:hasDbXref	OMIM:602544	HumanCurated
Orphanet:163690	oboInOwl:hasDbXref	OMIM:606407	HumanCurated
Orphanet:474419	oboInOwl:hasDbXref	OMIM:601663	HumanCurated
Orphanet:163696	oboInOwl:hasDbXref	OMIM:254900	HumanCurated
Orphanet:34149	oboInOwl:hasDbXref	OMIM:603860	HumanCurated
Orphanet:34149	oboInOwl:hasDbXref	OMIM:609886	HumanCurated
Orphanet:34149	oboInOwl:hasDbXref	OMIM:174000	HumanCurated
Orphanet:124088	oboInOwl:hasDbXref	OMIM:167409	HumanCurated
Orphanet:163693	oboInOwl:hasDbXref	OMIM:606407	HumanCurated
Orphanet:247834	oboInOwl:hasDbXref	OMIM:613587	HumanCurated
Orphanet:124084	oboInOwl:hasDbXref	OMIM:602533	HumanCurated
Orphanet:412189	oboInOwl:hasDbXref	OMIM:615028	HumanCurated
Orphanet:412181	oboInOwl:hasDbXref	OMIM:615425	HumanCurated
Orphanet:474429	oboInOwl:hasDbXref	OMIM:602632	HumanCurated
Orphanet:163684	oboInOwl:hasDbXref	OMIM:613724	HumanCurated
Orphanet:426792	oboInOwl:hasDbXref	OMIM:300403	HumanCurated
Orphanet:163681	oboInOwl:hasDbXref	OMIM:610042	HumanCurated
Orphanet:163668	oboInOwl:hasDbXref	OMIM:184000	HumanCurated
Orphanet:83330	oboInOwl:hasDbXref	OMIM:253300	HumanCurated
Orphanet:463796	oboInOwl:hasDbXref	OMIM:612636	HumanCurated
Orphanet:210571	oboInOwl:hasDbXref	OMIM:612067	HumanCurated
Orphanet:163665	oboInOwl:hasDbXref	OMIM:271620	HumanCurated
Orphanet:426776	oboInOwl:hasDbXref	OMIM:604212	HumanCurated
Orphanet:163662	oboInOwl:hasDbXref	OMIM:600561	HumanCurated
Orphanet:124051	oboInOwl:hasDbXref	OMIM:602279	HumanCurated
Orphanet:163649	oboInOwl:hasDbXref	OMIM:618618	HumanCurated
Orphanet:163649	oboInOwl:hasDbXref	OMIM:602611	HumanCurated
Orphanet:138689	oboInOwl:hasDbXref	OMIM:601912	HumanCurated
Orphanet:474467	oboInOwl:hasDbXref	OMIM:601404	HumanCurated
Orphanet:138681	oboInOwl:hasDbXref	OMIM:601285	HumanCurated
Orphanet:124046	oboInOwl:hasDbXref	OMIM:600515	HumanCurated
Orphanet:163654	oboInOwl:hasDbXref	OMIM:611717	HumanCurated
Orphanet:124042	oboInOwl:hasDbXref	OMIM:601424	HumanCurated
Orphanet:124040	oboInOwl:hasDbXref	OMIM:600037	HumanCurated
Orphanet:124070	oboInOwl:hasDbXref	OMIM:606157	HumanCurated
Orphanet:163634	oboInOwl:hasDbXref	OMIM:614569	HumanCurated
Orphanet:497119	oboInOwl:hasDbXref	OMIM:616283	HumanCurated
Orphanet:210548	oboInOwl:hasDbXref	OMIM:605309	HumanCurated
Orphanet:210548	oboInOwl:hasDbXref	OMIM:613926	HumanCurated
Orphanet:124077	oboInOwl:hasDbXref	OMIM:603005	HumanCurated
Orphanet:487796	oboInOwl:hasDbXref	OMIM:616737	HumanCurated
Orphanet:247806	oboInOwl:hasDbXref	OMIM:175100	HumanCurated
Orphanet:474489	oboInOwl:hasDbXref	OMIM:605337	HumanCurated
Orphanet:124068	oboInOwl:hasDbXref	OMIM:612349	HumanCurated
Orphanet:124062	oboInOwl:hasDbXref	OMIM:601545	HumanCurated
Orphanet:100044	oboInOwl:hasDbXref	OMIM:606482	HumanCurated
Orphanet:100043	oboInOwl:hasDbXref	OMIM:606483	HumanCurated
Orphanet:17	oboInOwl:hasDbXref	OMIM:245400	HumanCurated
Orphanet:100046	oboInOwl:hasDbXref	OMIM:607791	HumanCurated
Orphanet:18	oboInOwl:hasDbXref	OMIM:267300	HumanCurated
Orphanet:18	oboInOwl:hasDbXref	OMIM:602722	HumanCurated
Orphanet:18	oboInOwl:hasDbXref	OMIM:611590	HumanCurated
Orphanet:18	oboInOwl:hasDbXref	OMIM:179800	HumanCurated
Orphanet:100045	oboInOwl:hasDbXref	OMIM:608323	HumanCurated
Orphanet:15	oboInOwl:hasDbXref	OMIM:100800	HumanCurated
Orphanet:140976	oboInOwl:hasDbXref	OMIM:602152	HumanCurated
Orphanet:16	oboInOwl:hasDbXref	OMIM:303700	HumanCurated
Orphanet:13	oboInOwl:hasDbXref	OMIM:261640	HumanCurated
Orphanet:14	oboInOwl:hasDbXref	OMIM:200100	HumanCurated
Orphanet:124018	oboInOwl:hasDbXref	OMIM:613522	HumanCurated
Orphanet:124012	oboInOwl:hasDbXref	OMIM:300821	HumanCurated
Orphanet:353277	oboInOwl:hasDbXref	OMIM:180849	HumanCurated
Orphanet:20	oboInOwl:hasDbXref	OMIM:246450	HumanCurated
Orphanet:100051	oboInOwl:hasDbXref	OMIM:106100	HumanCurated
Orphanet:100050	oboInOwl:hasDbXref	OMIM:106100	HumanCurated
Orphanet:100054	oboInOwl:hasDbXref	OMIM:610618	HumanCurated
Orphanet:28	oboInOwl:hasDbXref	OMIM:277410	HumanCurated
Orphanet:28	oboInOwl:hasDbXref	OMIM:251100	HumanCurated
Orphanet:28	oboInOwl:hasDbXref	OMIM:251110	HumanCurated
Orphanet:100057	oboInOwl:hasDbXref	OMIM:300909	HumanCurated
Orphanet:29	oboInOwl:hasDbXref	OMIM:610377	HumanCurated
Orphanet:26	oboInOwl:hasDbXref	OMIM:277400	HumanCurated
Orphanet:26	oboInOwl:hasDbXref	OMIM:277380	HumanCurated
Orphanet:26	oboInOwl:hasDbXref	OMIM:614857	HumanCurated
Orphanet:26	oboInOwl:hasDbXref	OMIM:277410	HumanCurated
Orphanet:27	oboInOwl:hasDbXref	OMIM:251000	HumanCurated
Orphanet:24	oboInOwl:hasDbXref	OMIM:606812	HumanCurated
Orphanet:25	oboInOwl:hasDbXref	OMIM:231670	HumanCurated
Orphanet:22	oboInOwl:hasDbXref	OMIM:271980	HumanCurated
Orphanet:23	oboInOwl:hasDbXref	OMIM:207900	HumanCurated
Orphanet:353281	oboInOwl:hasDbXref	OMIM:610543	HumanCurated
Orphanet:124007	oboInOwl:hasDbXref	OMIM:300822	HumanCurated
Orphanet:124003	oboInOwl:hasDbXref	OMIM:606580	HumanCurated
Orphanet:353284	oboInOwl:hasDbXref	OMIM:613684	HumanCurated
Orphanet:31	oboInOwl:hasDbXref	OMIM:203740	HumanCurated
Orphanet:32	oboInOwl:hasDbXref	OMIM:266130	HumanCurated
Orphanet:32	oboInOwl:hasDbXref	OMIM:231900	HumanCurated
Orphanet:30	oboInOwl:hasDbXref	OMIM:258900	HumanCurated
Orphanet:140952	oboInOwl:hasDbXref	OMIM:300707	HumanCurated
Orphanet:37	oboInOwl:hasDbXref	OMIM:201100	HumanCurated
Orphanet:100069	oboInOwl:hasDbXref	OMIM:600274	HumanCurated
Orphanet:100069	oboInOwl:hasDbXref	OMIM:172700	HumanCurated
Orphanet:38	oboInOwl:hasDbXref	OMIM:101850	HumanCurated
Orphanet:35	oboInOwl:hasDbXref	OMIM:606054	HumanCurated
Orphanet:36	oboInOwl:hasDbXref	OMIM:200990	HumanCurated
Orphanet:138671	oboInOwl:hasDbXref	OMIM:141800	HumanCurated
Orphanet:33	oboInOwl:hasDbXref	OMIM:243500	HumanCurated
Orphanet:140957	oboInOwl:hasDbXref	OMIM:187800	HumanCurated
Orphanet:140957	oboInOwl:hasDbXref	OMIM:613112	HumanCurated
Orphanet:140957	oboInOwl:hasDbXref	OMIM:615193	HumanCurated
Orphanet:353250	oboInOwl:hasDbXref	OMIM:608258	HumanCurated
Orphanet:124035	oboInOwl:hasDbXref	OMIM:603681	HumanCurated
Orphanet:124033	oboInOwl:hasDbXref	OMIM:300461	HumanCurated
Orphanet:42	oboInOwl:hasDbXref	OMIM:201450	HumanCurated
Orphanet:94065	oboInOwl:hasDbXref	OMIM:613406	HumanCurated
Orphanet:100070	oboInOwl:hasDbXref	OMIM:172700	HumanCurated
Orphanet:100070	oboInOwl:hasDbXref	OMIM:600274	HumanCurated
Orphanet:100070	oboInOwl:hasDbXref	OMIM:607485	HumanCurated
Orphanet:43	oboInOwl:hasDbXref	OMIM:302700	HumanCurated
Orphanet:43	oboInOwl:hasDbXref	OMIM:300100	HumanCurated
Orphanet:40	oboInOwl:hasDbXref	OMIM:602875	HumanCurated
Orphanet:94068	oboInOwl:hasDbXref	OMIM:183900	HumanCurated
Orphanet:41	oboInOwl:hasDbXref	OMIM:127400	HumanCurated
Orphanet:94064	oboInOwl:hasDbXref	OMIM:611102	HumanCurated
Orphanet:140963	oboInOwl:hasDbXref	OMIM:612290	HumanCurated
Orphanet:48	oboInOwl:hasDbXref	OMIM:300985	HumanCurated
Orphanet:48	oboInOwl:hasDbXref	OMIM:277180	HumanCurated
Orphanet:46	oboInOwl:hasDbXref	OMIM:103050	HumanCurated
Orphanet:47	oboInOwl:hasDbXref	OMIM:300755	HumanCurated
Orphanet:47	oboInOwl:hasDbXref	OMIM:300310	HumanCurated
Orphanet:140966	oboInOwl:hasDbXref	OMIM:615598	HumanCurated
Orphanet:44	oboInOwl:hasDbXref	OMIM:614873	HumanCurated
Orphanet:44	oboInOwl:hasDbXref	OMIM:266510	HumanCurated
Orphanet:44	oboInOwl:hasDbXref	OMIM:601539	HumanCurated
Orphanet:44	oboInOwl:hasDbXref	OMIM:614871	HumanCurated
Orphanet:44	oboInOwl:hasDbXref	OMIM:202370	HumanCurated
Orphanet:44	oboInOwl:hasDbXref	OMIM:614867	HumanCurated
Orphanet:44	oboInOwl:hasDbXref	OMIM:614877	HumanCurated
Orphanet:44	oboInOwl:hasDbXref	OMIM:614920	HumanCurated
Orphanet:44	oboInOwl:hasDbXref	OMIM:617370	HumanCurated
Orphanet:44	oboInOwl:hasDbXref	OMIM:614863	HumanCurated
Orphanet:44	oboInOwl:hasDbXref	OMIM:614885	HumanCurated
Orphanet:140969	oboInOwl:hasDbXref	OMIM:615630	HumanCurated
Orphanet:140969	oboInOwl:hasDbXref	OMIM:266920	HumanCurated
Orphanet:45	oboInOwl:hasDbXref	OMIM:615511	HumanCurated
Orphanet:45	oboInOwl:hasDbXref	OMIM:612874	HumanCurated
Orphanet:124029	oboInOwl:hasDbXref	OMIM:607649	HumanCurated
Orphanet:124021	oboInOwl:hasDbXref	OMIM:602432	HumanCurated
Orphanet:101330	oboInOwl:hasDbXref	OMIM:176100	HumanCurated
Orphanet:101330	oboInOwl:hasDbXref	OMIM:176090	HumanCurated
Orphanet:100006	oboInOwl:hasDbXref	OMIM:605714	HumanCurated
Orphanet:100008	oboInOwl:hasDbXref	OMIM:105150	HumanCurated
Orphanet:140936	oboInOwl:hasDbXref	OMIM:608290	HumanCurated
Orphanet:436174	oboInOwl:hasDbXref	OMIM:616007	HumanCurated
Orphanet:94088	oboInOwl:hasDbXref	OMIM:242050	HumanCurated
Orphanet:94088	oboInOwl:hasDbXref	OMIM:220150	HumanCurated
Orphanet:94088	oboInOwl:hasDbXref	OMIM:307830	HumanCurated
Orphanet:94088	oboInOwl:hasDbXref	OMIM:612076	HumanCurated
Orphanet:94089	oboInOwl:hasDbXref	OMIM:603233	HumanCurated
Orphanet:94083	oboInOwl:hasDbXref	OMIM:309510	HumanCurated
Orphanet:94086	oboInOwl:hasDbXref	OMIM:211000	HumanCurated
Orphanet:140941	oboInOwl:hasDbXref	OMIM:615961	HumanCurated
Orphanet:535702	oboInOwl:hasDbXref	OMIM:601819	HumanCurated
Orphanet:140944	oboInOwl:hasDbXref	OMIM:612918	HumanCurated
Orphanet:436182	oboInOwl:hasDbXref	OMIM:616541	HumanCurated
Orphanet:436182	oboInOwl:hasDbXref	OMIM:617253	HumanCurated
Orphanet:140917	oboInOwl:hasDbXref	OMIM:184460	HumanCurated
Orphanet:101351	oboInOwl:hasDbXref	OMIM:271400	HumanCurated
Orphanet:94095	oboInOwl:hasDbXref	OMIM:271520	HumanCurated
Orphanet:94090	oboInOwl:hasDbXref	OMIM:203330	HumanCurated
Orphanet:436159	oboInOwl:hasDbXref	OMIM:616100	HumanCurated
Orphanet:436151	oboInOwl:hasDbXref	OMIM:616083	HumanCurated
Orphanet:436151	oboInOwl:hasDbXref	OMIM:616078	HumanCurated
Orphanet:353298	oboInOwl:hasDbXref	OMIM:616651	HumanCurated
Orphanet:353298	oboInOwl:hasDbXref	OMIM:300258	HumanCurated
Orphanet:140927	oboInOwl:hasDbXref	OMIM:607745	HumanCurated
Orphanet:100031	oboInOwl:hasDbXref	OMIM:616270	HumanCurated
Orphanet:100031	oboInOwl:hasDbXref	OMIM:104500	HumanCurated
Orphanet:100031	oboInOwl:hasDbXref	OMIM:301201	HumanCurated
Orphanet:100031	oboInOwl:hasDbXref	OMIM:616221	HumanCurated
Orphanet:100031	oboInOwl:hasDbXref	OMIM:104530	HumanCurated
Orphanet:100031	oboInOwl:hasDbXref	OMIM:617297	HumanCurated
Orphanet:100031	oboInOwl:hasDbXref	OMIM:204650	HumanCurated
Orphanet:100033	oboInOwl:hasDbXref	OMIM:613211	HumanCurated
Orphanet:100033	oboInOwl:hasDbXref	OMIM:204700	HumanCurated
Orphanet:100033	oboInOwl:hasDbXref	OMIM:301200	HumanCurated
Orphanet:100033	oboInOwl:hasDbXref	OMIM:614832	HumanCurated
Orphanet:100033	oboInOwl:hasDbXref	OMIM:612529	HumanCurated
Orphanet:100033	oboInOwl:hasDbXref	OMIM:615887	HumanCurated
Orphanet:100033	oboInOwl:hasDbXref	OMIM:617217	HumanCurated
Orphanet:100032	oboInOwl:hasDbXref	OMIM:617607	HumanCurated
Orphanet:100032	oboInOwl:hasDbXref	OMIM:616221	HumanCurated
Orphanet:100032	oboInOwl:hasDbXref	OMIM:130900	HumanCurated
Orphanet:436169	oboInOwl:hasDbXref	OMIM:614486	HumanCurated
Orphanet:100034	oboInOwl:hasDbXref	OMIM:104510	HumanCurated
Orphanet:140922	oboInOwl:hasDbXref	OMIM:608807	HumanCurated
Orphanet:436166	oboInOwl:hasDbXref	OMIM:616050	HumanCurated
Orphanet:497094	oboInOwl:hasDbXref	OMIM:139130	HumanCurated
Orphanet:353308	oboInOwl:hasDbXref	OMIM:266150	HumanCurated
Orphanet:317699	oboInOwl:hasDbXref	OMIM:100850	HumanCurated
Orphanet:330673	oboInOwl:hasDbXref	OMIM:608833	HumanCurated
Orphanet:353314	oboInOwl:hasDbXref	OMIM:266150	HumanCurated
Orphanet:572768	oboInOwl:hasDbXref	OMIM:251230	HumanCurated
Orphanet:572773	oboInOwl:hasDbXref	OMIM:617704	HumanCurated
Orphanet:316377	oboInOwl:hasDbXref	OMIM:607314	HumanCurated
Orphanet:353320	oboInOwl:hasDbXref	OMIM:266150	HumanCurated
Orphanet:330666	oboInOwl:hasDbXref	OMIM:102575	HumanCurated
Orphanet:353327	oboInOwl:hasDbXref	OMIM:616228	HumanCurated
Orphanet:353327	oboInOwl:hasDbXref	OMIM:616227	HumanCurated
Orphanet:353327	oboInOwl:hasDbXref	OMIM:614750	HumanCurated
Orphanet:353327	oboInOwl:hasDbXref	OMIM:610542	HumanCurated
Orphanet:303028	oboInOwl:hasDbXref	OMIM:604597	HumanCurated
Orphanet:138711	oboInOwl:hasDbXref	OMIM:604115	HumanCurated
Orphanet:303024	oboInOwl:hasDbXref	OMIM:607223	HumanCurated
Orphanet:282166	oboInOwl:hasDbXref	OMIM:123400	HumanCurated
Orphanet:138706	oboInOwl:hasDbXref	OMIM:602194	HumanCurated
Orphanet:233184	oboInOwl:hasDbXref	OMIM:142200	HumanCurated
Orphanet:138702	oboInOwl:hasDbXref	OMIM:610362	HumanCurated
Orphanet:233186	oboInOwl:hasDbXref	OMIM:142250	HumanCurated
Orphanet:303011	oboInOwl:hasDbXref	OMIM:610933	HumanCurated
Orphanet:330683	oboInOwl:hasDbXref	OMIM:600844	HumanCurated
Orphanet:353369	oboInOwl:hasDbXref	OMIM:606247	HumanCurated
Orphanet:353330	oboInOwl:hasDbXref	OMIM:606478	HumanCurated
Orphanet:221150	oboInOwl:hasDbXref	OMIM:614325	HumanCurated
Orphanet:221150	oboInOwl:hasDbXref	OMIM:610042	HumanCurated
Orphanet:498336	oboInOwl:hasDbXref	OMIM:611611	HumanCurated
Orphanet:247790	oboInOwl:hasDbXref	OMIM:615517	HumanCurated
Orphanet:247794	oboInOwl:hasDbXref	OMIM:612018	HumanCurated
Orphanet:247798	oboInOwl:hasDbXref	OMIM:608456	HumanCurated
Orphanet:221145	oboInOwl:hasDbXref	OMIM:613177	HumanCurated
Orphanet:209481	oboInOwl:hasDbXref	OMIM:601147	HumanCurated
