#curie_map:
#  OMIM: http://omim.org/entry/
#  UMLS: http://linkedlifedata.com/resource/umls/id/
#  oboInOwl: http://www.geneontology.org/formats/oboInOwl#
#license: https://creativecommons.org/publicdomain/zero/1.0/
#mapping_date: '2021-04-20'
#subject_source: http://purl.obolibrary.org/obo/mondo.owl
subject_id	predicate_id	object_id	match_type
OMIM:608068	oboInOwl:hasDbXref	UMLS:C0085077	HumanCurated
OMIM:610382	oboInOwl:hasDbXref	UMLS:C2931455	HumanCurated
OMIM:610381	oboInOwl:hasDbXref	UMLS:C1835865	HumanCurated
OMIM:113900	oboInOwl:hasDbXref	UMLS:C1861983	HumanCurated
OMIM:113900	oboInOwl:hasDbXref	UMLS:C1861984	HumanCurated
OMIM:113900	oboInOwl:hasDbXref	UMLS:C1879286	HumanCurated
OMIM:191400	oboInOwl:hasDbXref	UMLS:C1860616	HumanCurated
OMIM:167755	oboInOwl:hasDbXref	UMLS:C1868659	HumanCurated
OMIM:240900	oboInOwl:hasDbXref	UMLS:C3278384	HumanCurated
OMIM:610370	oboInOwl:hasDbXref	UMLS:C1835888	HumanCurated
OMIM:180750	oboInOwl:hasDbXref	UMLS:C1867146	HumanCurated
OMIM:167750	oboInOwl:hasDbXref	UMLS:C0149955	HumanCurated
OMIM:610377	oboInOwl:hasDbXref	UMLS:C1959626	HumanCurated
OMIM:610374	oboInOwl:hasDbXref	UMLS:C1835887	HumanCurated
OMIM:142470	oboInOwl:hasDbXref	UMLS:C1840598	HumanCurated
OMIM:610379	oboInOwl:hasDbXref	UMLS:C1835867	HumanCurated
OMIM:608045	oboInOwl:hasDbXref	UMLS:C1842633	HumanCurated
OMIM:609376	oboInOwl:hasDbXref	UMLS:C1836272	HumanCurated
OMIM:609378	oboInOwl:hasDbXref	UMLS:C1836271	HumanCurated
OMIM:608049	oboInOwl:hasDbXref	UMLS:C1842632	HumanCurated
OMIM:255120	oboInOwl:hasDbXref	UMLS:C1829703	HumanCurated
OMIM:256450	oboInOwl:hasDbXref	UMLS:C2931832	HumanCurated
OMIM:256450	oboInOwl:hasDbXref	UMLS:C3888018	HumanCurated
OMIM:608051	oboInOwl:hasDbXref	UMLS:C0339512	HumanCurated
OMIM:609384	oboInOwl:hasDbXref	UMLS:C2750404	HumanCurated
OMIM:255125	oboInOwl:hasDbXref	UMLS:C1850718	HumanCurated
OMIM:610361	oboInOwl:hasDbXref	UMLS:C1835894	HumanCurated
OMIM:611694	oboInOwl:hasDbXref	UMLS:C2673697	HumanCurated
OMIM:226600	oboInOwl:hasDbXref	UMLS:C2673611	HumanCurated
OMIM:226600	oboInOwl:hasDbXref	UMLS:C2673612	HumanCurated
OMIM:226600	oboInOwl:hasDbXref	UMLS:C0079474	HumanCurated
OMIM:201300	oboInOwl:hasDbXref	UMLS:C2752089	HumanCurated
OMIM:166450	oboInOwl:hasDbXref	UMLS:C0432264	HumanCurated
OMIM:270750	oboInOwl:hasDbXref	UMLS:C0796019	HumanCurated
OMIM:243150	oboInOwl:hasDbXref	UMLS:C5234880	HumanCurated
OMIM:243150	oboInOwl:hasDbXref	UMLS:C0220744	HumanCurated
OMIM:608035	oboInOwl:hasDbXref	UMLS:C1842643	HumanCurated
OMIM:101900	oboInOwl:hasDbXref	UMLS:C0265971	HumanCurated
OMIM:608036	oboInOwl:hasDbXref	UMLS:C1842642	HumanCurated
OMIM:180730	oboInOwl:hasDbXref	UMLS:C1867147	HumanCurated
OMIM:610353	oboInOwl:hasDbXref	UMLS:C4692955	HumanCurated
OMIM:610353	oboInOwl:hasDbXref	UMLS:C4692954	HumanCurated
OMIM:610353	oboInOwl:hasDbXref	UMLS:C1835905	HumanCurated
OMIM:257790	oboInOwl:hasDbXref	UMLS:C2931646	HumanCurated
OMIM:610359	oboInOwl:hasDbXref	UMLS:C1835895	HumanCurated
OMIM:610357	oboInOwl:hasDbXref	UMLS:C1835896	HumanCurated
OMIM:610357	oboInOwl:hasDbXref	UMLS:C5235139	HumanCurated
OMIM:201310	oboInOwl:hasDbXref	UMLS:C0796290	HumanCurated
OMIM:610356	oboInOwl:hasDbXref	UMLS:C1835897	HumanCurated
OMIM:605833	oboInOwl:hasDbXref	UMLS:C1853912	HumanCurated
